GEOID,tpopr,nhwhite,nhblk,nhasn,hisp,pblk,pwht,pasn,phisp
06037221710,2621,157,196,236,2005,0.0747806,0.0599008,0.090042,0.7649752
06037221810,2773,510,231,520,1417,0.0833033,0.1839163,0.1875225,0.5109989
06037221820,3095,958,207,1251,533,0.0668821,0.3095315,0.4042003,0.1722132
06037221900,3664,975,295,1161,1057,0.0805131,0.2661026,0.3168668,0.2884825
06037222001,3237,130,867,63,2066,0.2678406,0.0401606,0.0194625,0.6382453
06037222002,4655,140,1353,24,3039,0.2906552,0.0300752,0.0051557,0.6528464
06037222100,3877,132,928,93,2629,0.2393603,0.0340469,0.0239876,0.6781016
06037222200,3965,225,935,137,2573,0.2358134,0.0567465,0.0345523,0.6489281
06037222500,4963,74,1149,82,3556,0.2315132,0.0149103,0.0165223,0.7165021
06037222600,5631,434,1358,588,3069,0.241165,0.0770733,0.1044219,0.5450186
06037222700,3748,1747,156,1185,436,0.0416222,0.4661153,0.3161686,0.1163287
06037224010,2433,188,343,131,1735,0.1409782,0.0772709,0.053843,0.7131114
06037224020,2789,134,235,50,2333,0.0842596,0.0480459,0.0179276,0.8365005
06037224200,2392,44,40,46,2252,0.0167224,0.0183946,0.0192308,0.9414716
06037224310,2025,87,33,78,1811,0.0162963,0.042963,0.0385185,0.894321
06037224320,3224,45,125,83,2965,0.0387717,0.0139578,0.0257444,0.919665
06037224410,3140,388,129,740,1832,0.0410828,0.1235669,0.2356688,0.5834395
06037224420,2369,125,162,100,1961,0.0683833,0.052764900000000003,0.0422119,0.8277754
06037224600,3425,87,300,38,2960,0.0875912,0.0254015,0.0110949,0.8642336
06037224700,4856,2673,237,1089,648,0.0488056,0.550453,0.2242586,0.1334432
06037226001,2068,36,126,54,1843,0.0609284,0.0174081,0.0261122,0.8911992
06037226002,1604,364,293,107,799,0.1826683,0.2269327,0.0667082,0.4981297
06037226410,3491,18,95,42,3327,0.0272128,0.0051561,0.0120309,0.9530221
06037226420,4906,16,379,54,4439,0.0772523,0.0032613,0.0110069,0.9048104
06037226700,6170,32,237,9,5866,0.0384117,0.0051864,0.0014587,0.9507293
06037227010,4662,28,329,1,4293,0.0705706,0.006006,2.145e-4,0.9208494
06037227020,3599,10,234,7,3339,0.0650181,0.0027785,0.001945,0.9277577
06037228100,4916,22,357,7,4487,0.07262,0.0044752,0.0014239,0.9127339
06037228210,3806,64,415,105,3207,0.1090384,0.0168156,0.027588,0.8426169
06037228220,4389,38,495,4,3809,0.112782,0.008658,9.114e-4,0.8678514
06037228310,4449,23,288,4,4108,0.0647336,0.0051697,8.991e-4,0.9233536
06037228320,3219,11,321,1,2872,0.0997204,0.0034172,3.107e-4,0.8922025
06037228410,3320,34,202,4,3050,0.0608434,0.010241,0.0012048,0.9186747
06037228420,3150,13,332,1,2780,0.1053968,0.004127,3.175e-4,0.8825397
06037228500,5220,33,492,4,4654,0.0942529,0.0063218,7.663e-4,0.8915709
06037228600,5049,64,544,15,4387,0.1077441,0.0126758,0.0029709,0.8688849
06037228710,4235,27,404,52,3731,0.0953955,0.0063754,0.0122786,0.8809917
06037228720,4492,22,489,2,3940,0.1088602,0.0048976,4.452e-4,0.8771149
06037228800,5575,31,509,85,4910,0.0913004,0.0055605,0.0152466,0.8807175
06037228900,3216,16,315,93,2770,0.0979478,0.0049751,0.0289179,0.8613184
06037229100,4557,26,417,2,4090,0.0915076,0.0057055,4.389e-4,0.8975203
06037229200,4394,28,710,36,3589,0.161584,0.0063723,0.008193,0.8167956
06037229300,5498,55,581,11,4824,0.1056748,0.0100036,0.0020007,0.87741
06037229410,3343,32,480,15,2794,0.1435836,0.0095722,0.004487,0.8357762
06037229420,4729,14,541,3,4134,0.1144005,0.0029605,6.344e-4,0.8741806
06037231100,3350,134,675,44,2426,0.2014925,0.04,0.0131343,0.7241791
06037231210,3688,79,877,54,2626,0.2377983,0.0214208,0.0146421,0.712039
06037231220,3824,49,825,102,2780,0.2157427,0.0128138,0.0266736,0.7269874
06037231300,5348,87,1617,60,3425,0.302356,0.0162678,0.0112191,0.6404263
06037231400,4688,64,1461,115,2967,0.3116468,0.0136519,0.0245307,0.6328925
06037231500,4752,56,1935,114,2565,0.407197,0.0117845,0.0239899,0.5397727
06037231600,7110,104,2115,88,4668,0.2974684,0.0146273,0.0123769,0.6565401
06037231710,4358,20,820,12,3449,0.1881597,0.0045893,0.0027536,0.7914181
06037231720,4966,61,856,107,3876,0.1723721,0.0122835,0.0215465,0.7805075
06037231800,5303,60,590,4,4609,0.1112578,0.0113144,7.543e-4,0.8691307
06037231900,5968,43,883,15,4995,0.1479558,0.0072051,0.0025134,0.8369638
06037232110,3191,17,869,2,2257,0.2723284,0.0053275,6.268e-4,0.7073018
06037232120,5263,39,1016,16,4119,0.1930458,0.0074102,0.0030401,0.7826335
06037232200,3119,43,1089,5,1934,0.3491504,0.0137865,0.0016031,0.6200705
06037232300,3926,28,1297,6,2532,0.3303617,0.0071319,0.0015283,0.6449312
06037232400,6957,89,2753,52,3926,0.3957165,0.0127929,0.0074745,0.5643237
06037232500,4619,28,1884,8,2627,0.4078805,0.0060619,0.001732,0.5687378
06037232600,6288,36,1741,8,4373,0.2768766,0.0057252,0.0012723,0.6954517
06037232700,5895,43,1424,30,4336,0.2415606,0.0072943,0.0050891,0.7355386
06037232800,3823,27,654,16,3079,0.1710698,0.0070625,0.0041852,0.8053884
06037234000,5335,156,3199,101,1675,0.5996251,0.0292409,0.0189316,0.3139644
06037234200,2376,69,1680,245,281,0.7070707,0.0290404,0.1031145,0.118266
06037234300,4098,43,3646,28,256,0.8897023,0.0104929,0.0068326,0.0624695
06037234501,2728,44,1578,26,972,0.5784457,0.016129,0.0095308,0.356305
06037234502,2698,42,1640,27,910,0.6078577,0.0155671,0.0100074,0.3372869
06037234600,5024,80,3187,44,1581,0.6343551,0.0159236,0.008758,0.3146895
06037234700,3888,44,2239,18,1489,0.5758745,0.0113169,0.0046296,0.3829733
06037234800,3426,43,1808,17,1455,0.5277291,0.0125511,0.0049621,0.4246935
06037234901,2999,20,1553,8,1360,0.5178393,0.0066689,0.0026676,0.4534845
06037234902,4005,71,2058,12,1763,0.5138577,0.0177278,0.0029963,0.4401998
06037235100,4520,191,3207,77,855,0.7095133,0.0422566,0.0170354,0.1891593
06037235201,2781,33,1757,11,864,0.6317871,0.0118662,0.0039554,0.3106796
06037235202,4557,62,2942,21,1436,0.6456002,0.0136054,0.0046083,0.3151196
06037236000,4113,715,2595,264,351,0.6309263,0.173839,0.0641867,0.0853392
06037236100,5265,88,3757,337,926,0.7135802,0.0167142,0.0640076,0.1758784
06037236202,6192,70,2999,25,2934,0.4843346,0.0113049,0.0040375,0.4738372
06037236203,3417,30,2280,34,963,0.667252,0.0087796,0.0099502,0.2818262
06037236204,3203,38,1724,12,1358,0.5382454,0.0118639,0.0037465,0.4239775
06037236400,4113,118,3496,60,249,0.8499878,0.0286895,0.014587900000000001,0.0605398
06037237101,3705,24,1110,9,2530,0.2995951,0.0064777,0.0024291,0.682861
06037237102,3254,25,767,17,2400,0.2357099,0.0076829,0.0052243,0.7375538
06037237201,3506,33,800,11,2616,0.2281803,0.0094124,0.0031375,0.7461495
06037237202,4388,36,1569,15,2688,0.3575661,0.0082042,0.0034184,0.6125798
06037237300,5262,52,2988,23,2085,0.5678449,0.0098822,0.004371,0.3962372
06037237401,3616,33,1173,5,2365,0.3243916,0.0091261,0.0013827,0.6540376
06037237402,3526,21,1356,1,2108,0.3845718,0.0059558,2.836e-4,0.5978446
06037237500,2675,32,623,0,1986,0.2328972,0.0119626,0,0.7424299
06037237600,4259,36,932,19,3215,0.2188307,0.0084527,0.0044611,0.754872
06037237710,3887,39,981,19,2801,0.2523797,0.0100334,0.0048881,0.7206072
06037237720,3153,15,708,1,2373,0.224548,0.0047574,3.172e-4,0.7526166
06037237800,4371,36,2164,31,2084,0.4950812,0.0082361,0.0070922,0.4767788
06037237900,3621,44,2700,24,741,0.7456504,0.0121513,0.006628,0.2046396
06037238000,5864,43,4499,15,1169,0.7672237,0.0073329,0.002558,0.199352
06037238100,4626,44,3394,22,1062,0.7336792,0.0095115,0.0047557,0.229572
06037238200,5267,55,3903,18,1147,0.741029,0.0104424,0.0034175,0.217771
06037238310,4821,47,1289,8,3413,0.2673719,0.009749,0.0016594,0.7079444
06037238320,3787,46,1109,5,2553,0.2928439,0.0121468,0.0013203,0.6741484
06037238400,4497,40,3544,27,792,0.7880809,0.0088948,0.006004,0.1761174
06037239201,3562,25,598,7,2902,0.1678832,0.0070185000000000004,0.0019652,0.8147108
06037239202,4724,34,759,2,3901,0.1606689,0.0071973,4.234e-4,0.8257832
06037239310,3996,22,694,10,3218,0.1736737,0.0055055,0.0025025,0.8053053
06037239320,3444,17,452,5,2936,0.1312427,0.0049361,0.0014518,0.8524971
06037239330,2879,18,372,0,2479,0.1292115,0.0062522,0,0.8610629
06037239501,3454,25,830,3,2584,0.2403011,0.007238,8.686e-4,0.7481181
06037239502,3372,8,752,4,2574,0.223013,0.0023725,0.0011862,0.7633452
06037239601,3755,13,617,7,3087,0.1643142,0.0034621,0.0018642,0.8221039
06037239602,3313,24,683,3,2555,0.2061576,0.0072442,9.055e-4,0.7712043
06037239701,4261,28,916,11,3271,0.214973,0.0065712,0.0025816,0.7676602
06037239702,3927,36,1139,0,2693,0.2900433,0.0091673,0,0.6857652
06037239801,3412,14,805,1,2567,0.235932,0.0041032,2.931e-4,0.7523447
06037239802,4902,21,1301,11,3531,0.2654019,0.004284,0.002244,0.7203182
06037240010,3673,28,841,4,2769,0.2289681,0.0076232,0.001089,0.7538797
06037240020,5055,24,1396,10,3586,0.2761622,0.0047478,0.0019782,0.7093966
06037240200,5252,57,1446,13,3687,0.2753237,0.010853,0.0024752,0.7020183
06037240300,5691,98,1505,13,3991,0.2644526,0.0172202,0.0022843,0.7012827
06037240401,5383,30,1428,14,3834,0.2652796,0.0055731,0.0026008,0.7122422
06037240402,3854,44,1496,7,2206,0.3881681,0.0114167,0.0018163,0.5723923
06037240500,5655,36,2014,10,3530,0.356145,0.006366,0.0017683,0.6242263
06037240600,4932,34,1532,9,3307,0.3106245,0.0068938,0.0018248,0.6705191
06037240700,6161,22,2189,17,3875,0.3552995,0.0035708,0.0027593,0.6289563
06037240800,4377,37,1488,18,2774,0.3399589,0.0084533,0.0041124,0.6337674
06037240900,5620,19,1392,10,4152,0.2476868,0.0033808,0.0017794,0.73879
06037241001,4285,37,1527,14,2642,0.3563594,0.0086348,0.0032672,0.6165694
06037241002,3606,21,1546,8,1972,0.4287299,0.0058236,0.0022185,0.5468663
06037241110,3074,18,867,1,2155,0.2820429,0.0058556,3.253e-4,0.701041
06037241120,4564,32,1473,9,2969,0.3227432,0.0070114,0.001972,0.6505259
06037241201,2898,19,1341,5,1502,0.4627329,0.0065562,0.0017253,0.5182885
06037241202,4943,45,2027,14,2769,0.4100749,0.0091038,0.0028323,0.5601861
06037241300,2313,22,1043,5,1196,0.4509295,0.0095115,0.0021617,0.5170774
06037241400,3285,18,1146,14,2059,0.3488584,0.0054795,0.0042618,0.6267884
06037242000,3938,26,1301,6,2568,0.3303707,0.0066023,0.0015236,0.6521077
06037242100,2714,12,853,11,1808,0.3142962,0.0044215,0.0040531,0.6661754
06037242200,6554,48,1691,21,4714,0.2580104,0.0073238,0.0032042,0.7192554
06037242300,4586,25,1226,3,3275,0.2673354,0.0054514,6.542e-4,0.71413
06037242600,4409,38,1683,7,2642,0.3817192,0.0086187,0.0015877,0.5992289
06037242700,5273,20,1353,6,3814,0.2565902,0.0037929,0.0011379,0.7233074
06037243000,6769,79,1261,1,5374,0.1862904,0.0116709,1.477e-4,0.7939134
06037243100,5350,95,1703,19,3462,0.3183178,0.017757,0.0035514,0.6471028
06037261101,3499,3022,62,127,175,0.0177193,0.8636753,0.0362961,0.0500143
06037261102,4362,3637,89,270,188,0.0204035,0.8337918,0.0618982,0.0430995
06037261200,4341,3612,38,288,208,0.0087537,0.8320663,0.0663442,0.0479152
06037262100,3586,2958,48,234,204,0.0133854,0.8248745,0.0652538,0.0568879
06037262200,4675,3720,94,446,219,0.020107,0.7957219,0.0954011,0.0468449
06037262301,2744,1964,32,330,321,0.0116618,0.7157434,0.1202624,0.1169825
06037262302,2818,2442,29,171,95,0.010291,0.866572,0.0606813,0.0337119
06037262303,3290,2849,28,179,110,0.0085106,0.8659574,0.0544073,0.0334347
06037262400,3233,2758,33,193,129,0.0102072,0.8530776,0.0596969,0.039901
06037262501,3662,3290,11,120,158,0.0030038,0.8984162,0.032769,0.0431458
06037262601,3660,3075,44,311,123,0.0120219,0.8401639,0.0849727,0.0336066
06037262604,6092,5154,31,399,294,0.0050886,0.8460276,0.0654957,0.04826
06037262704,3567,3106,31,158,179,0.0086908,0.8707597,0.0442949,0.0501822
06037262706,3563,3110,21,146,172,0.0058939,0.8728599,0.0409767,0.0482739
06037262802,3759,3337,25,154,136,0.0066507,0.8877361,0.0409683,0.0361798
06037264000,3358,2928,21,148,135,0.0062537,0.8719476,0.0440739,0.0402025
06037264102,2873,2244,51,284,181,0.0177515,0.7810651,0.0988514,0.0630003
06037264103,2319,1812,35,256,117,0.0150927,0.7813713,0.1103924,0.0504528
06037264301,4646,3524,63,576,318,0.0135601,0.7585019,0.1239776,0.068446
06037264302,5683,4576,74,484,286,0.0130213,0.8052085,0.0851663,0.0503255
06037265100,2489,2140,29,112,117,0.0116513,0.859783,0.044998,0.0470068
06037265201,2608,1985,21,346,127,0.0080521,0.7611196,0.1326687,0.0486963
06037265202,3611,2482,48,716,196,0.0132927,0.6873442,0.198283,0.0542786
06037265301,9344,2956,303,4053,1418,0.0324272,0.3163527,0.4337543,0.1517551
06037265303,4523,1793,98,1767,614,0.021667,0.3964183,0.3906699,0.1357506
06037265304,3570,1615,76,1168,530,0.0212885,0.452381,0.3271709,0.1484594
06037265305,4082,2107,103,1297,363,0.0252327,0.5161685,0.3177364,0.088927
06037265410,1576,1217,87,108,101,0.055203,0.7722081,0.0685279,0.0640863
06037265420,1811,1411,31,229,76,0.0171176,0.7791276,0.1264495,0.0419658
06037265510,4234,2030,88,1622,296,0.0207841,0.4794521,0.3830893,0.0699103
06037265520,4561,3161,96,815,260,0.021048,0.6930498,0.1786889,0.057005
06037265601,2890,2159,25,380,168,0.0086505,0.7470588,0.1314879,0.0581315
06037265602,3042,2435,40,292,132,0.0131492,0.8004602,0.0959895,0.0433925
06037265700,4720,3859,92,360,210,0.0194915,0.8175847,0.0762712,0.0444915
06037267100,6087,4471,139,814,370,0.0228356,0.7345162,0.1337276,0.0607853
06037267200,5927,4009,105,1035,452,0.0177155,0.6763962,0.1746246,0.0762612
06037267300,3680,1559,161,1034,731,0.04375,0.4236413,0.2809783,0.1986413
06037267402,4580,2950,135,659,613,0.029476,0.6441048,0.1438865,0.1338428
06037267403,3011,1881,55,520,399,0.0182664,0.6247094,0.1727001,0.1325141
06037267404,2806,1784,74,517,309,0.0263721,0.6357805,0.184248,0.1101212
06037267501,5379,2190,135,1081,1760,0.0250976,0.4071389,0.2009667,0.3271984
06037267502,3243,1651,84,629,729,0.0259019,0.5090965,0.1939562,0.2247919
06037267600,2549,1109,58,668,597,0.022754,0.4350726,0.2620636,0.2342095
06037267700,2990,1221,70,995,558,0.0234114,0.4083612,0.3327759,0.1866221
06037267800,2917,1945,53,485,253,0.0181694,0.6667809,0.1662667,0.0867329
06037267901,2428,2010,23,251,88,0.0094728,0.8278418,0.1033773,0.0362438
06037267902,3375,2603,68,362,191,0.0201481,0.7712593,0.1072593,0.0565926
06037269000,5138,3960,160,395,434,0.0311405,0.7707279,0.0768782,0.0844687
06037269100,4359,3752,80,170,189,0.0183528,0.8607479,0.0389998,0.0433586
06037269300,3885,3076,42,353,270,0.0108108,0.7917632,0.090862299999999993,0.0694981
06037269500,4043,3490,59,223,158,0.0145931,0.8632204,0.0551571,0.0390799
06037269601,3413,302,704,104,2190,0.2062701,0.0884852,0.0304717,0.6416642
06037269602,3252,782,491,159,1740,0.150984,0.2404674,0.048893,0.5350554
06037269700,4085,1453,514,431,1474,0.1258262,0.3556916,0.105508,0.3608323
06037269800,3458,1331,385,673,899,0.111336,0.3849046,0.1946212,0.2599769
06037269903,3650,1170,378,866,1068,0.1035616,0.3205479,0.2372603,0.2926027
06037269904,3902,1591,440,835,843,0.1127627,0.4077396,0.2139928,0.2160431
06037269905,2423,778,274,489,752,0.113083,0.3210896,0.2018159,0.3103591
06037269906,2878,1129,290,669,669,0.1007644,0.3922863,0.2324531,0.2324531
06037269907,2761,1033,333,593,661,0.1206085,0.3741398,0.2147773,0.239406
06037270100,4412,1771,471,1022,911,0.1067543,0.4014053,0.231641,0.2064823
06037270200,3761,761,368,270,2209,0.0978463,0.2023398,0.0717894,0.5873438
06037270300,2364,353,904,174,826,0.3824027,0.1493232,0.0736041,0.3494078
06037271100,2449,1316,61,475,468,0.0249081,0.5373622,0.1939567,0.1910984
06037271200,2525,837,96,672,832,0.0380198,0.3314851,0.2661386,0.329505
06037271300,4506,2383,113,916,863,0.0250777,0.5288504,0.2032845,0.1915224
06037271400,3391,2365,29,392,446,0.008552,0.6974344,0.1156001,0.1315246
06037271500,2937,1971,54,452,328,0.0183861,0.671093,0.1538985,0.1116786
06037271600,4475,2184,95,1554,450,0.0212291,0.4880447,0.3472626,0.1005587
06037271701,5850,3024,274,1469,802,0.0468376,0.5169231,0.2511111,0.137094
06037271702,4134,1695,174,1523,571,0.04209,0.4100145,0.3684083,0.1381229
06037271801,3635,1205,183,855,1234,0.0503439,0.3314993,0.2352132,0.3394773
06037271802,5911,2138,483,1507,1501,0.0817121,0.3616985,0.2549484,0.2539333
06037271901,3087,1363,220,508,870,0.0712666,0.441529,0.1645611,0.281827
06037271902,3877,2173,124,479,926,0.0319835,0.5604849,0.1235491,0.2388445
06037272100,4354,2646,76,373,1061,0.0174552,0.607717,0.0856684,0.243684
06037272201,2411,1060,107,244,917,0.0443799,0.4396516,0.1012028,0.3803401
06037272202,3378,1324,131,306,1466,0.0387803,0.3919479,0.0905861,0.4339846
06037272301,2941,1422,145,344,911,0.049303,0.483509,0.116967,0.3097586
06037272302,4074,1380,186,354,2041,0.0456554,0.3387334,0.0868925,0.5009818
06037273100,2197,1460,47,132,488,0.0213928,0.6645426,0.0600819,0.2221211
06037273200,3711,1769,441,88,1281,0.1188359,0.4766909,0.0237133,0.34519
06037273300,3695,1830,380,113,1213,0.1028417,0.4952639,0.0305819,0.3282815
06037273402,3172,2463,110,143,312,0.0346784,0.7764817,0.045082,0.0983607
06037273502,2884,2249,93,124,273,0.0322469,0.7798197,0.0429958,0.0946602
06037273600,2413,1727,82,90,413,0.0339826,0.7157066,0.037298,0.1711562
06037273700,2801,1845,49,126,661,0.0174938,0.6586933,0.0449839,0.2359871
06037273800,3107,2081,86,208,602,0.0276794,0.6697779,0.0669456,0.193756
06037273902,4227,3376,128,182,383,0.0302815,0.7986752,0.0430565,0.090608
06037274100,4418,2965,216,601,430,0.0488909,0.6711182,0.1360344,0.0973291
06037274202,4337,3560,152,215,274,0.0350473,0.8208439,0.0495734,0.0631773
06037275101,1177,490,86,201,331,0.0730671,0.4163127,0.17077320000000001,0.2812234
06037275102,4226,837,96,337,2835,0.0227165,0.1980596,0.079744399999999993,0.6708471
06037275200,3887,1201,196,430,1922,0.0504245,0.3089786,0.1106252,0.4944687
06037275302,4775,3061,219,608,671,0.0458639,0.6410471,0.1273298,0.1405236
06037275311,4993,2172,162,1038,1398,0.0324454,0.435009,0.207891,0.279992
06037275400,3349,1941,113,457,672,0.0337414,0.579576,0.1364586,0.2006569
06037275500,5207,676,322,398,3698,0.0618398,0.1298252,0.0764356,0.7101978
06037275602,6470,3211,709,1452,737,0.1095827,0.4962906,0.2244204,0.1139104
06037275603,2711,946,102,599,945,0.0376245,0.3489487,0.2209517,0.3485799
06037276000,5396,3430,191,570,945,0.0353966,0.635656,0.1056338,0.1751297
06037276100,5592,1123,2761,622,808,0.4937411,0.2008226,0.1112303,0.1444921
06037276400,4009,2839,104,432,464,0.0259416,0.7081566,0.1077575,0.1157396
06037276500,5063,3061,238,502,933,0.0470077,0.6045823,0.0991507,0.1842781
06037276601,3838,2522,187,496,450,0.0487233,0.6571131,0.129234,0.1172486
06037276603,5252,3471,314,622,558,0.0597867,0.6608911,0.1184311,0.1062452
06037276604,3983,2251,374,545,591,0.0938991,0.5651519,0.1368315,0.1483806
06037277000,5395,3569,178,613,753,0.0329935,0.6615385,0.1136237,0.1395737
06037277100,3004,1553,145,402,724,0.048269,0.5169774,0.1338216,0.241012
06037277200,2490,511,803,246,766,0.32249,0.2052209,0.0987952,0.3076305
06037277400,1533,125,827,159,351,0.5394651,0.0815395,0.1037182,0.2289628
06037278001,2458,1212,208,281,626,0.0846216,0.4930838,0.1143206,0.2546786
06037278102,3158,2465,137,154,282,0.0433819,0.7805573,0.048765,0.089297
06037291110,3510,27,1895,22,1477,0.539886,0.0076923,0.0062678,0.4207977
06037291120,2210,41,633,58,1465,0.2864253,0.018552,0.0262443,0.6628959
06037291130,3582,173,668,385,2291,0.186488,0.048297,0.1074819,0.6395868
06037291210,4967,279,672,794,3107,0.1352929,0.0561707,0.159855,0.6255285
06037291220,3353,152,386,563,2184,0.1151208,0.0453325,0.1679093,0.651357
06037291300,2601,428,166,1235,634,0.0638216,0.1645521,0.4748174,0.2437524
06037292000,6543,720,862,899,3909,0.1317438,0.1100413,0.1373987,0.5974324
06037293201,6629,1057,302,1563,3526,0.0455574,0.1594509,0.2357822,0.5319053
06037293202,6742,449,426,909,4702,0.063186,0.0665974,0.1348265,0.6974192
06037293301,2805,785,211,1114,578,0.0752228,0.2798574,0.397148,0.2060606
06037293302,4720,1145,267,1036,2109,0.0565678,0.2425847,0.2194915,0.446822
06037293304,4178,634,297,476,2632,0.0710866,0.1517472,0.1139301,0.6299665
06037293306,2189,986,110,186,825,0.0502513,0.450434,0.0849703,0.3768844
06037293307,2306,356,303,284,1291,0.1313964,0.1543799,0.123157,0.5598439
06037294110,4140,267,51,123,3571,0.0123188,0.0644928,0.0297101,0.8625604
06037294120,2370,33,125,10,2173,0.0527426,0.0139241,0.0042194,0.9168776
06037294200,4951,320,46,126,4344,0.0092911,0.0646334,0.0254494,0.8773985
06037294301,2448,219,33,134,1999,0.0134804,0.0894608,0.0547386,0.816585
06037294302,4754,287,89,113,4178,0.0187211,0.0603702,0.0237695,0.8788389
06037294410,4579,618,1095,781,1875,0.2391352,0.134964,0.1705613,0.4094781
06037294421,2950,257,195,340,2093,0.0661017,0.0871186,0.1152542,0.7094915
06037294510,4214,162,48,48,3916,0.0113906,0.0384433,0.0113906,0.9292833
06037294520,3564,97,34,37,3374,0.0095398,0.0272166,0.0103816,0.9466891
06037294610,4065,168,44,55,3753,0.0108241,0.0413284,0.0135301,0.9232472
06037294620,4219,62,72,29,4029,0.0170657,0.0146954,0.0068737,0.9549656
06037294701,3019,127,183,31,2630,0.0606161,0.0420669,0.0102683,0.8711494
06037294810,3991,65,88,27,3721,0.0220496,0.0162866,0.0067652,0.9323478
06037294820,3579,85,72,17,3376,0.0201174,0.0237497,0.0047499,0.9432802
06037294830,3707,114,143,41,3340,0.0385757,0.0307526,0.0110602,0.9009981
06037294900,3265,118,149,42,2892,0.0456355,0.0361409,0.0128637,0.885758
06037295103,4875,2988,148,501,1058,0.030359,0.6129231,0.1027692,0.2170256
06037296210,3019,191,213,29,2512,0.0705532,0.063266,0.0096058,0.8320636
06037296220,4307,558,492,339,2809,0.1142326,0.1295565,0.0787091,0.6521941
06037296300,4221,1741,267,552,1481,0.0632552,0.4124615,0.1307747,0.3508647
06037296401,3191,1885,122,255,777,0.0382325,0.5907239,0.0799123,0.2434973
06037296402,3091,1181,91,103,1607,0.0294403,0.382077,0.0333225,0.5198965
06037296500,3910,518,357,131,2847,0.0913043,0.1324808,0.0335038,0.728133
06037296600,5218,939,307,147,3696,0.0588348,0.179954,0.0281717,0.7083174
06037296901,4127,1007,266,191,2492,0.0644536,0.2440029,0.0462806,0.6038284
06037296902,3851,1265,256,142,2080,0.0664762,0.3284861,0.0368735,0.5401194
06037297000,5343,3256,150,199,1531,0.0280741,0.6093955,0.037245,0.2865431
06037297110,4679,955,383,148,3019,0.0818551,0.2041034,0.0316307,0.6452233
06037297120,3315,609,181,138,2303,0.0546003,0.1837104,0.041629,0.694721
06037297201,3475,990,255,147,1927,0.0733813,0.2848921,0.0423022,0.5545324
06037297202,3423,1721,125,136,1288,0.0365177,0.5027753,0.0397312,0.3762781
06037297300,2374,1528,107,113,516,0.0450716,0.6436394,0.047599,0.2173547
06037297400,3603,2709,68,159,552,0.0188732,0.7518734,0.0441299,0.1532057
06037297500,5163,3073,187,224,1465,0.0362193,0.5951966,0.0433856,0.2837498
06037297601,2594,1300,289,133,699,0.1114109,0.5011565,0.0512722,0.269468
06037297602,3503,1871,205,152,1130,0.0585213,0.5341136,0.0433914,0.3225806
06037535400,3495,38,415,5,3021,0.1187411,0.0108727,0.0014306,0.8643777
06037701100,746,302,328,17,80,0.4396783,0.4048257,0.0227882,0.1072386
06037800204,6740,5510,80,516,373,0.0118694,0.8175074,0.0765579,0.0553412
06037930401,2471,1848,86,168,270,0.0348037,0.7478754,0.0679887,0.1092675
06037980008,145,28,3,0,114,0.0206897,0.1931034,0,0.7862069
06037980009,14,8,0,0,5,0,0.5714286,0,0.3571429
06037980010,164,47,1,92,23,0.0060976,0.2865854,0.5609756,0.1402439
06037980014,239,183,12,8,32,0.0502092,0.7656904,0.0334728,0.1338912
06037980015,554,109,96,45,271,0.1732852,0.1967509,0.0812274,0.4891697
06037980019,173,123,3,14,27,0.017341,0.7109827,0.0809249,0.1560694
06037980020,0,0,0,0,0,0.0877127510978044,0.29601800898203595,0.11297409021956088,0.47671474760479043
06037980021,33,19,0,9,2,0,0.5757576,0.2727273,0.0606061
06037980022,4,3,0,0,1,0,0.75,0,0.25
06037980023,8,4,0,0,2,0,0.5,0,0.25
06037980024,186,135,3,20,23,0.016129,0.7258065,0.1075269,0.1236559
06037980026,20,17,0,0,1,0,0.85,0,0.05
06037980028,4,0,2,0,2,0.5,0,0,0.5
06037980031,1262,512,221,55,390,0.1751189,0.4057052,0.0435816,0.3090333
