GEOID,tpopr,nhwhite,nhblk,nhasn,hisp,pblk,pwht,pasn,phisp
261635326002006,62,0,62,0,0,1,0,0,0
261635326002007,36,1,31,0,2,0.8611111,0.0277778,0,0.0555556
261635326002008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635326002009,12,0,12,0,0,1,0,0,0
261635326002010,93,1,88,0,0,0.9462366,0.0107527,0,0
261635326002011,42,0,35,0,1,0.8333333,0,0,0.0238095
261635326002012,121,0,118,0,0,0.9752066,0,0,0
261635326003000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635326003001,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635326003002,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635326003003,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635326003004,217,79,5,71,54,0.0230415,0.3640553,0.327189,0.2488479
261635326003005,20,0,20,0,0,1,0,0,0
261635326003006,14,0,14,0,0,1,0,0,0
261635326003007,92,4,86,0,0,0.9347826,0.0434783,0,0
261635326003008,93,3,87,0,0,0.9354839,0.0322581,0,0
261635327001000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635327001001,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635327001002,28,1,26,0,0,0.9285714,0.0357143,0,0
261635327001003,40,0,40,0,0,1,0,0,0
261635327001004,31,0,31,0,0,1,0,0,0
261635327001005,21,0,21,0,0,1,0,0,0
261635327001006,1,0,0,0,0,0,0,0,0
261635327001007,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635327001008,77,0,76,0,0,0.987013,0,0,0
261635327001009,14,1,12,0,0,0.8571429,0.0714286,0,0
261635327001010,23,0,23,0,0,1,0,0,0
261635327001011,34,0,34,0,0,1,0,0,0
261635327001012,39,0,39,0,0,1,0,0,0
261635327001013,15,0,15,0,0,1,0,0,0
261635327001014,110,0,108,0,0,0.9818182,0,0,0
261635327002000,33,1,30,0,1,0.9090909,0.030303,0,0.030303
261635327002001,61,4,52,0,4,0.852459,0.0655738,0,0.0655738
261635327002002,133,1,123,0,2,0.924812,0.0075188,0,0.0150376
261635327002003,129,2,121,0,5,0.9379845,0.0155039,0,0.0387597
261635327002004,22,0,22,0,0,1,0,0,0
261635327002005,44,1,43,0,0,0.9772727,0.0227273,0,0
261635327002006,49,5,42,0,2,0.8571429,0.1020408,0,0.0408163
261635327002007,58,0,57,0,0,0.9827586,0,0,0
261635330001024,72,3,69,0,0,0.9583333,0.0416667,0,0
261635330001025,118,5,107,1,5,0.9067797,0.0423729,0.008475,0.0423729
261635330001000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001001,69,0,69,0,0,1,0,0,0
261635330001002,118,0,117,0,1,0.9915254,0,0,0.0084746
261635330001003,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001004,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001005,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001006,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001007,140,2,137,0,1,0.9785714,0.0142857,0,0.0071429
261635330001008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001009,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001011,41,0,41,0,0,1,0,0,0
261635330001012,60,1,59,0,0,0.9833333,0.0166667,0,0
261635330001013,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001014,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001015,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001016,84,0,84,0,0,1,0,0,0
261635330001017,80,4,73,0,1,0.9125,0.05,0,0.0125
261635330001018,76,5,70,1,0,0.9210526,0.0657895,0.013158,0
261635330001019,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001020,87,34,53,0,0,0.6091954,0.3908046,0,0
261635330001021,4,0,4,0,0,1,0,0,0
261635330001022,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330001023,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635330002000,88,2,80,0,6,0.9090909,0.0227273,0,0.0681818
261635330002001,61,1,58,0,0,0.9508197,0.0163934,0,0
261635330002002,5,0,5,0,0,1,0,0,0
261635330002003,44,0,44,0,0,1,0,0,0
261635330002004,54,1,52,0,1,0.962963,0.0185185,0,0.0185185
261635330002005,73,0,71,0,0,0.9726027,0,0,0
261635330002006,96,1,93,0,1,0.96875,0.0104167,0,0.0104167
261635330002007,73,1,68,0,0,0.9315068,0.0136986,0,0
261635330002008,63,1,59,0,3,0.9365079,0.015873,0,0.047619
261635330002009,83,1,74,0,3,0.8915663,0.0120482,0,0.0361446
261635330002010,49,2,47,0,0,0.9591837,0.0408163,0,0
261635330002011,56,5,49,1,0,0.875,0.0892857,0.017857,0
261635330002012,51,0,49,0,0,0.9607843,0,0,0
261635330002013,7,0,7,0,0,1,0,0,0
261635330002014,14,3,11,0,0,0.7857143,0.2142857,0,0
261635330002015,38,5,33,0,0,0.8684211,0.1315789,0,0
261635331001000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635331001001,148,0,147,0,0,0.9932432,0,0,0
261635331001002,178,0,176,0,1,0.988764,0,0,0.005618
261635331001003,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635331001004,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635331001005,137,2,133,0,0,0.9708029,0.0145985,0,0
261635331001006,125,0,122,0,0,0.976,0,0,0
261635331001007,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635331001008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635331001009,83,0,79,0,0,0.9518072,0,0,0
261635331001010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635331001011,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635331002000,91,1,88,0,2,0.967033,0.010989,0,0.021978
261635331002001,103,0,103,0,0,1,0,0,0
261635331002002,69,1,64,0,4,0.9275362,0.0144928,0,0.057971
261635331002003,142,0,132,0,4,0.9295775,0,0,0.028169
261635331002004,86,0,84,0,1,0.9767442,0,0,0.0116279
261635331002005,68,3,65,0,0,0.9558824,0.0441176,0,0
261635331002006,60,0,57,0,2,0.95,0,0,0.0333333
261635331003000,62,0,61,0,1,0.983871,0,0,0.016129
261635331003001,107,0,96,0,1,0.8971963,0,0,0.0093458
261635331003002,89,0,89,0,0,1,0,0,0
261635331003003,59,0,59,0,0,1,0,0,0
261635331003004,20,0,20,0,0,1,0,0,0
261635331003005,113,0,110,0,0,0.9734513,0,0,0
261635331003006,84,0,84,0,0,1,0,0,0
261635332001003,47,1,45,0,1,0.9574468,0.0212766,0,0.0212766
261635332001000,25,0,25,0,0,1,0,0,0
261635332001001,70,1,68,0,0,0.9714286,0.0142857,0,0
261635332001002,66,0,66,0,0,1,0,0,0
261635332001004,38,0,38,0,0,1,0,0,0
261635332001005,77,0,75,0,2,0.974026,0,0,0.025974
261635332001006,119,0,118,0,0,0.9915966,0,0,0
261635332001007,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635332001008,74,0,74,0,0,1,0,0,0
261635332002000,42,0,42,0,0,1,0,0,0
261635332002001,87,0,87,0,0,1,0,0,0
261635332002002,91,4,86,0,0,0.9450549,0.043956,0,0
261635332002003,111,0,111,0,0,1,0,0,0
261635332002004,57,2,55,0,0,0.9649123,0.0350877,0,0
261635332002005,67,0,65,0,0,0.9701493,0,0,0
261635332002006,84,0,80,0,3,0.952381,0,0,0.0357143
261635332002007,102,0,101,0,0,0.9901961,0,0,0
261635332002008,87,0,85,0,1,0.9770115,0,0,0.0114943
261635332003000,39,0,33,0,0,0.8461538,0,0,0
261635332003001,42,0,39,0,3,0.9285714,0,0,0.0714286
261635332003002,66,1,53,0,2,0.8030303,0.0151515,0,0.030303
261635332003003,40,1,35,0,2,0.875,0.025,0,0.05
261635332003004,40,0,40,0,0,1,0,0,0
261635332003005,51,1,50,0,0,0.9803922,0.0196078,0,0
261635332003006,43,0,43,0,0,1,0,0,0
261635332003007,41,1,40,0,0,0.9756098,0.0243902,0,0
261635332003008,50,0,50,0,0,1,0,0,0
261635333001000,36,0,36,0,0,1,0,0,0
261635333001001,26,0,26,0,0,1,0,0,0
261635333001002,36,0,36,0,0,1,0,0,0
261635333001003,48,0,48,0,0,1,0,0,0
261635333001004,53,0,53,0,0,1,0,0,0
261635333001005,37,0,37,0,0,1,0,0,0
261635333001006,51,0,50,0,0,0.9803922,0,0,0
261635333001007,65,5,59,0,0,0.9076923,0.0769231,0,0
261635333001008,33,0,33,0,0,1,0,0,0
261635333001009,58,0,57,0,0,0.9827586,0,0,0
261635333002000,84,0,83,0,1,0.9880952,0,0,0.0119048
261635333002001,57,0,57,0,0,1,0,0,0
261635333002002,94,1,88,0,5,0.9361702,0.0106383,0,0.0531915
261635333002003,109,0,106,0,0,0.9724771,0,0,0
261635333002004,66,0,66,0,0,1,0,0,0
261635333002005,103,2,96,0,4,0.9320388,0.0194175,0,0.038835
261635333002006,71,1,68,0,0,0.9577465,0.0140845,0,0
261635333002007,59,0,58,0,0,0.9830508,0,0,0
261635333002008,39,1,37,0,1,0.9487179,0.025641,0,0.025641
261635333002009,94,1,88,0,0,0.9361702,0.0106383,0,0
261635333002010,44,1,43,0,0,0.9772727,0.0227273,0,0
261635333002011,30,0,30,0,0,1,0,0,0
261635333002012,76,0,66,4,0,0.8684211,0,0.052632,0
261635333002013,107,1,100,0,1,0.9345794,0.0093458,0,0.0093458
261635333002014,74,3,63,1,0,0.8513514,0.0405405,0.013513,0
261635333002015,52,0,47,0,0,0.9038462,0,0,0
261635333002016,54,0,53,0,0,0.9814815,0,0,0
261635333002017,11,0,10,0,0,0.9090909,0,0,0
261635333002018,14,0,14,0,0,1,0,0,0
261635333002019,114,19,92,0,0,0.8070175,0.1666667,0,0
261635334001000,27,5,21,0,0,0.7777778,0.1851852,0,0
261635334001001,43,0,41,0,0,0.9534884,0,0,0
261635334001002,38,0,36,0,2,0.9473684,0,0,0.0526316
261635334001003,67,0,65,0,0,0.9701493,0,0,0
261635334001004,23,0,23,0,0,1,0,0,0
261635334001005,12,0,12,0,0,1,0,0,0
261635334001006,56,0,56,0,0,1,0,0,0
261635334001007,42,0,42,0,0,1,0,0,0
261635334001008,75,1,72,0,1,0.96,0.0133333,0,0.0133333
261635334001009,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334001011,125,0,123,0,2,0.984,0,0,0.016
261635334001014,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334001013,54,1,53,0,0,0.9814815,0.0185185,0,0
261635334001010,57,1,56,0,0,0.9824561,0.0175439,0,0
261635334001012,81,1,80,0,0,0.9876543,0.0123457,0,0
261635334002000,80,1,76,0,0,0.95,0.0125,0,0
261635334002001,56,0,56,0,0,1,0,0,0
261635334002002,56,0,56,0,0,1,0,0,0
261635334002004,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002005,2,0,2,0,0,1,0,0,0
261635334002007,1,0,0,0,0,0,0,0,0
261635334002008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002009,1,0,0,0,0,0,0,0,0
261635334002011,47,0,47,0,0,1,0,0,0
261635334002012,82,1,77,0,0,0.9390244,0.0121951,0,0
261635334002013,73,0,71,1,0,0.9726027,0,0.013699,0
261635334002014,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002015,28,1,27,0,0,0.9642857,0.0357143,0,0
261635334002016,3,0,3,0,0,1,0,0,0
261635334002017,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002019,70,0,64,0,1,0.9142857,0,0,0.0142857
261635334002020,84,1,79,0,4,0.9404762,0.0119048,0,0.047619
261635334002003,29,0,29,0,0,1,0,0,0
261635334002010,85,0,85,0,0,1,0,0,0
261635334002018,42,0,39,0,1,0.9285714,0,0,0.0238095
261635334002021,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002022,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002023,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002024,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002025,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002026,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002027,1,0,1,0,0,1,0,0,0
261635334002028,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002029,42,1,40,0,0,0.952381,0.0238095,0,0
261635334002030,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002006,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334002031,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334003000,31,0,31,0,0,1,0,0,0
261635334003001,48,0,48,0,0,1,0,0,0
261635334003002,50,1,46,0,3,0.92,0.02,0,0.06
261635334003003,54,0,53,1,0,0.9814815,0,0.018519,0
261635334003004,35,0,35,0,0,1,0,0,0
261635334003005,70,0,70,0,0,1,0,0,0
261635334003006,70,0,66,0,1,0.9428571,0,0,0.0142857
261635334004000,75,2,69,0,0,0.92,0.0266667,0,0
261635334004001,156,1,149,0,1,0.9551282,0.0064103,0,0.0064103
261635334004002,77,0,74,0,1,0.961039,0,0,0.012987
261635334004003,31,0,29,0,2,0.9354839,0,0,0.0645161
261635334004004,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334004005,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334004006,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334004007,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334004008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334004009,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334004010,21,0,21,0,0,1,0,0,0
261635334004011,92,1,91,0,0,0.9891304,0.0108696,0,0
261635334004012,89,1,85,0,0,0.9550562,0.011236,0,0
261635334004013,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334004014,168,3,159,0,0,0.9464286,0.0178571,0,0
261635334004015,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334004016,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334004017,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334004018,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635334005000,69,0,69,0,0,1,0,0,0
261635334005001,85,0,78,0,1,0.9176471,0,0,0.0117647
261635334005002,93,1,85,0,5,0.9139785,0.0107527,0,0.0537634
261635334005003,82,0,82,0,0,1,0,0,0
261635334005004,30,0,30,0,0,1,0,0,0
261635334005005,68,0,64,0,4,0.9411765,0,0,0.0588235
261635334005006,93,0,93,0,0,1,0,0,0
261635335001000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335001001,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335001002,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335001003,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335001004,42,0,35,0,7,0.8333333,0,0,0.1666667
261635335001005,110,0,101,0,0,0.9181818,0,0,0
261635335001006,101,0,101,0,0,1,0,0,0
261635335001007,66,1,65,0,0,0.9848485,0.0151515,0,0
261635335001008,5,0,5,0,0,1,0,0,0
261635335001009,8,0,7,0,1,0.875,0,0,0.125
261635335001012,119,0,119,0,0,1,0,0,0
261635335001010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335001011,116,1,115,0,0,0.9913793,0.0086207,0,0
261635335001013,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335001014,79,0,78,0,0,0.9873418,0,0,0
261635335001015,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335001016,10,0,10,0,0,1,0,0,0
261635335001017,31,0,31,0,0,1,0,0,0
261635335001018,2,0,0,0,2,0,0,0,1
261635335002000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335002001,4,0,4,0,0,1,0,0,0
261635335002002,13,0,13,0,0,1,0,0,0
261635335002003,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335002004,6,0,6,0,0,1,0,0,0
261635335002005,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335002006,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635335002007,26,3,18,0,0,0.6923077,0.1153846,0,0
261635335002008,94,0,91,0,0,0.9680851,0,0,0
261635335002009,20,0,18,0,2,0.9,0,0,0.1
261635335002010,105,0,101,0,4,0.9619048,0,0,0.0380952
261635335002011,153,1,143,0,7,0.9346405,0.0065359,0,0.0457516
261635335002012,112,0,109,0,1,0.9732143,0,0,0.0089286
261635335002013,100,0,98,0,0,0.98,0,0,0
261635336001000,31,0,26,0,0,0.8387097,0,0,0
261635336001001,58,0,58,0,0,1,0,0,0
261635336001002,69,0,69,0,0,1,0,0,0
261635336001003,113,0,112,0,0,0.9911504,0,0,0
261635336001004,89,0,87,0,0,0.9775281,0,0,0
261635336001005,35,0,35,0,0,1,0,0,0
261635336001006,60,2,56,1,1,0.9333333,0.0333333,0.016667,0.0166667
261635336001007,134,0,129,0,4,0.9626866,0,0,0.0298507
261635336002000,53,0,52,0,0,0.9811321,0,0,0
261635336002001,169,0,165,0,2,0.9763314,0,0,0.0118343
261635336002002,122,3,100,0,3,0.8196721,0.0245902,0,0.0245902
261635336002003,16,0,16,0,0,1,0,0,0
261635336002004,35,0,35,0,0,1,0,0,0
261635336002005,109,0,106,0,0,0.9724771,0,0,0
261635336002006,75,0,72,0,1,0.96,0,0,0.0133333
261635336002007,54,0,54,0,0,1,0,0,0
261635336002008,57,0,57,0,0,1,0,0,0
261635336002009,23,0,23,0,0,1,0,0,0
261635336003007,120,0,120,0,0,1,0,0,0
261635336003008,53,0,53,0,0,1,0,0,0
261635336003009,87,0,82,0,0,0.9425287,0,0,0
261635336003010,103,3,98,0,1,0.9514563,0.0291262,0,0.0097087
261635336003011,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635336003012,112,0,109,0,0,0.9732143,0,0,0
261635336003013,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635336003014,5,0,5,0,0,1,0,0,0
261635336003015,113,0,111,0,0,0.9823009,0,0,0
261635336003016,105,0,102,0,0,0.9714286,0,0,0
261635336003017,105,0,105,0,0,1,0,0,0
261635336003018,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635336003000,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635336003001,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635336003002,7,0,6,0,0,0.8571429,0,0,0
261635336003003,36,0,36,0,0,1,0,0,0
261635336003004,61,0,61,0,0,1,0,0,0
261635336003005,106,1,101,0,0,0.9528302,0.009434,0,0
261635336003006,131,0,129,0,1,0.9847328,0,0,0.0076336
261635337001000,55,0,55,0,0,1,0,0,0
261635337001001,54,0,54,0,0,1,0,0,0
261635337001002,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635337001003,78,0,67,0,1,0.8589744,0,0,0.0128205
261635337001004,81,1,76,0,3,0.9382716,0.0123457,0,0.037037
261635337001005,56,4,51,0,0,0.9107143,0.0714286,0,0
261635337001006,83,0,83,0,0,1,0,0,0
261635337001007,10,0,10,0,0,1,0,0,0
261635337001008,1,1,0,0,0,0,1,0,0
261635337001009,5,0,5,0,0,1,0,0,0
261635337001010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635337001011,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635337001012,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635337001013,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635337001014,67,0,66,0,1,0.9850746,0,0,0.0149254
261635337001015,46,0,41,0,0,0.8913043,0,0,0
261635337001016,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635337001017,2,0,2,0,0,1,0,0,0
261635337001018,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635337001019,12,5,7,0,0,0.5833333,0.4166667,0,0
261635337001020,27,0,27,0,0,1,0,0,0
261635337001021,88,2,80,0,5,0.9090909,0.0227273,0,0.0568182
261635337001022,21,2,19,0,0,0.9047619,0.0952381,0,0
261635337001023,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635337002000,47,0,46,0,0,0.9787234,0,0,0
261635337002001,36,0,36,0,0,1,0,0,0
261635337002002,62,0,62,0,0,1,0,0,0
261635337002003,69,1,65,0,0,0.942029,0.0144928,0,0
261635337002004,42,0,41,0,1,0.9761905,0,0,0.0238095
261635337002005,27,0,27,0,0,1,0,0,0
261635337002006,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635337002007,14,0,11,0,0,0.7857143,0,0,0
261635337002008,63,0,63,0,0,1,0,0,0
261635337002009,59,0,58,0,1,0.9830508,0,0,0.0169492
261635337002011,55,0,51,0,0,0.9272727,0,0,0
261635337002010,82,0,81,0,0,0.9878049,0,0,0
261635339001000,53,3,48,0,0,0.9056604,0.0566038,0,0
261635339001001,115,12,97,2,2,0.8434783,0.1043478,0.017391,0.0173913
261635339001002,175,15,155,0,1,0.8857143,0.0857143,0,0.0057143
261635339001003,282,7,265,1,4,0.9397163,0.0248227,0.003546,0.0141844
261635339001004,222,0,214,1,1,0.963964,0,0.004504,0.0045045
261635339001005,107,20,80,0,5,0.7476636,0.1869159,0,0.046729
261635339001006,8,1,7,0,0,0.875,0.125,0,0
261635339001007,53,4,46,0,2,0.8679245,0.0754717,0,0.0377358
261635339001008,35,14,20,1,0,0.5714286,0.4,0.028571,0
261635339002000,31,1,30,0,0,0.9677419,0.0322581,0,0
261635339002001,129,5,114,0,4,0.8837209,0.0387597,0,0.0310078
261635339002002,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339002003,3,1,2,0,0,0.6666667,0.3333333,0,0
261635339002004,453,8,417,7,7,0.9205298,0.01766,0.015452,0.0154525
261635339003000,101,16,81,0,3,0.8019802,0.1584158,0,0.029703
261635339003001,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003002,171,16,142,10,1,0.8304094,0.0935673,0.058479,0.005848
261635339003003,62,7,53,0,2,0.8548387,0.1129032,0,0.0322581
261635339003004,13,7,6,0,0,0.4615385,0.5384615,0,0
261635339003005,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003006,236,3,225,0,0,0.9533898,0.0127119,0,0
261635339003007,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003008,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003009,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003010,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003011,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003012,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003013,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003014,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003015,66,2,62,1,0,0.9393939,0.030303,0.015152,0
261635339003016,1,0,0,0,1,0,0,0,1
261635339003017,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003018,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003019,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003020,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003021,3,2,1,0,0,0.3333333,0.6666667,0,0
261635339003022,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003023,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003024,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003025,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003026,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003027,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003028,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003029,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
261635339003030,22,1,20,1,0,0.9090909,0.0454545,0.045455,0
261635339003031,0,0,0,0,0,0.8395502082592561,0.07763622124795029,0.007535890480711142,0.052996873962199015
