GEOID,nhblk,nhwhite,nhasn,hisp,noth,tpop,pblk,pwht,pasn,phisp,poth,ppov,pu18,p2234,pcol,pfb,NAME,nhwhitec,nhasnc,nhblkc,nothc,hispc,tpopc,pwhtc,pasnc,pblkc,pothc,phispc
48039660701,4257,6396,2595,2869,634,16751,0.2541340815473703,0.3818279505701152,0.15491612441048297,0.17127335681451852,0.03784848665751298,0.05017062803089265,0.3225479075876067,0.14978210256104113,0.5922666139240507,0.1485881439914035,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039660702,3609,6308,2481,2476,86,14960,0.2412433155080214,0.42165775401069516,0.1658422459893048,0.16550802139037432,0.005748663101604278,0.08770046299402805,0.31169786096256685,0.18008021390374332,0.5239445494643983,0.19084224598930483,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039660801,1101,4221,415,2739,363,8839,0.12456160199117547,0.47754270845118224,0.046951012557981675,0.30987668288267906,0.04106799411698156,0.02661813218063929,0.2675642040954859,0.1965154429234076,0.375,0.07987328883357846,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039660802,1139,3978,424,2638,275,8454,0.13472912230896616,0.47054648687012063,0.05015377336172226,0.3120416370948663,0.03252898036432458,0.010482430017867778,0.3050626922167022,0.19978708303761533,0.34292988640814726,0.0959309202744263,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039660900,326,3027,0,3902,90,7345,0.04438393464942138,0.41211708645336964,0,0.5312457454050374,0.012253233492171545,0.18065395095367848,0.3252552756977536,0.22341729067392785,0.17675600739371533,0.21279782164737918,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039661000,87,3442,212,2701,123,6565,0.013252094440213252,0.5242955064737242,0.03229246001523229,0.41142421934501144,0.018735719725818736,0.06184310738766184,0.25224676313785227,0.1607006854531607,0.17589118198874296,0.15552170601675552,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039661100,200,1881,0,1509,0,3590,0.055710306406685235,0.5239554317548747,0,0.42033426183844014,0,0.11743375174337517,0.2986072423398329,0.23286908077994428,0.09611992945326278,0.07827298050139275,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039661200,153,2718,43,1432,61,4407,0.03471749489448604,0.6167460857726345,0.009757204447469935,0.32493759927388244,0.013841615611527115,0.2172327330749943,0.2734286362604947,0.23508055366462446,0.15156130997715156,0.1145904243249376,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039661300,35,1252,14,1151,43,2495,0.014028056112224449,0.5018036072144288,0.0056112224448897794,0.46132264529058115,0.017234468937875752,0.2110128617363344,0.29979959919839677,0.181563126252505,0.12087912087912088,0.10821643286573146,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039661400,38,4380,51,2631,58,7158,0.005308745459625594,0.6119027661357921,0.007124895222129086,0.3675607711651299,0.008102822017323274,0.12471910112359551,0.28317965912265997,0.15912265996088293,0.17114695340501793,0.05434478904721989,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039661501,111,3034,0,1954,87,5186,0.021403779406093327,0.5850366370998843,0,0.3767836482838411,0.016775935210181257,0.10572601133476646,0.3025453143077516,0.11839568067875048,0.1721875,0.108368684920941,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039661502,27,3175,131,1169,93,4595,0.0058759521218716,0.690968443960827,0.028509249183895538,0.2544069640914037,0.020239390642002177,0.11686615886833515,0.26137105549510337,0.14385201305767137,0.11114732724902217,0.06659412404787812,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039661601,126,4079,28,2057,32,6322,0.019930401771591267,0.6452072129073078,0.004428978171464726,0.32537171781081936,0.00506168933881683,0.11875693673695893,0.19534957291996205,0.16766845934830749,0.21620421753607102,0.13255298956026573,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039661602,63,1199,0,1415,74,2751,0.022900763358778626,0.43584151217739003,0,0.5143584151217739,0.026899309342057434,0.2133769538349691,0.3035259905488913,0.1668484187568157,0.1715533374922021,0.13595056343147946,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
48039661700,48,1812,6,822,30,2718,0.017660044150110375,0.6666666666666666,0.002207505518763797,0.30242825607064017,0.011037527593818985,0.11597456041900486,0.2277409860191317,0.14091243561442238,0.12390745501285347,0.06548933038999265,"Houston-The Woodlands-Sugar Land, TX",2469095,492193,1116928,125341,2432651,6636208,0.3720641366274234,0.07416780788064509,0.1683081663504218,0.018887442949346977,0.3665724461921627
