IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,Y,X
176268564,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/12/17 0:00,19:00:00,BAYVIEW,NONE,ILLINOIS ST / 22ND ST,37.75800217,-122.3873163
176268627,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/13/17 0:00,16:45:00,BAYVIEW,NONE,3RD ST / THOMAS AV,37.73085504,-122.3920742
176268649,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/6/17 0:00,15:35:00,BAYVIEW,NONE,200 Block of BAY SHORE BL,37.74421808,-122.4043041
176269396,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/20/17 0:00,10:00:00,CENTRAL,NONE,400 Block of KEARNY ST,37.79216471,-122.4043893
176272026,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,10/11/17 0:00,16:10:00,TARAVAL,NONE,JUNIPERO SERRA BL / WINSTON DR,37.72682391,-122.4720553
176272032,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,10/23/17 0:00,8:17:00,TARAVAL,NONE,100 Block of PALOMA AV,37.72894345,-122.4710366
176272258,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,10/22/17 0:00,20:00:00,CENTRAL,NONE,CLAY ST / JONES ST,37.79322182,-122.414474
176272270,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,10/22/17 0:00,21:31:00,CENTRAL,NONE,2800 Block of TAYLOR ST,37.80859051,-122.4159234
176272452,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/19/17 0:00,16:00:00,PARK,NONE,700 Block of BUENAVISTAWEST AV,37.76823839,-122.4435395
176274185,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/13/17 0:00,21:30:00,RICHMOND,NONE,CLEMENT ST / 3RD AV,37.78308669,-122.4612106
176276589,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/19/17 0:00,12:32:00,TARAVAL,NONE,0 Block of LOPEZ AV,37.7474181,-122.4635133
176276664,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/26/17 0:00,20:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176276705,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/26/17 0:00,16:30:00,CENTRAL,NONE,400 Block of STOCKTON ST,37.7899181,-122.4069776
176276711,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/26/17 0:00,20:00:00,CENTRAL,NONE,FRONT ST / GREEN ST,37.80060752,-122.4002527
176276799,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/26/17 0:00,19:30:00,CENTRAL,NONE,400 Block of KEARNY ST,37.79216471,-122.4043893
176276818,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,10/22/17 0:00,15:08:00,CENTRAL,NONE,100 Block of NORTHPOINT ST,37.80711542,-122.4097236
176277402,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/28/17 0:00,13:00:00,PARK,NONE,FULTON ST / DIVISADERO ST,37.77685569,-122.4381806
176278507,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/26/17 0:00,19:30:00,CENTRAL,NONE,300 Block of BEACH ST,37.80743146,-122.4148223
176284504,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/31/17 0:00,12:20:00,NORTHERN,NONE,FULTON ST / STEINER ST,37.77748927,-122.4332205
176284861,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,10/19/17 0:00,20:32:00,RICHMOND,NONE,4TH AV / CLEMENT ST,37.78303595,-122.4622787
176284918,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/20/17 0:00,14:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176284924,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/20/17 0:00,17:30:00,RICHMOND,NONE,1000 Block of POINTLOBOS AV,37.77846922,-122.5136421
176284968,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/21/17 0:00,5:15:00,RICHMOND,NONE,WASHINGTON ST / CHERRY ST,37.78867683,-122.4572357
176284974,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/2/17 0:00,19:10:00,INGLESIDE,NONE,600 Block of MONTEREY BL,37.73144008,-122.4500266
176288255,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/3/17 0:00,5:00:00,NORTHERN,NONE,2000 Block of GREENWICH ST,37.79920897,-122.4334074
176289667,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/7/17 0:00,8:00:00,NORTHERN,NONE,3200 Block of PIERCE ST,37.79993194,-122.4393685
176289673,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/7/17 0:00,20:45:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176289689,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/7/17 0:00,19:30:00,NORTHERN,NONE,2400 Block of CALIFORNIA ST,37.78885384,-122.4346894
176289695,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/8/17 0:00,6:00:00,NORTHERN,NONE,200 Block of PAGE ST,37.77382983,-122.4248514
176289708,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/7/17 0:00,19:00:00,NORTHERN,NONE,PINE ST / LAGUNA ST,37.78857545,-122.4287152
176289786,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/31/17 0:00,16:39:00,INGLESIDE,NONE,100 Block of JOHNFSHELLEY DR,37.72264318,-122.4231703
176289792,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/6/17 0:00,18:00:00,NORTHERN,NONE,ELLIS ST / GOUGH ST,37.78339831,-122.4242959
176289918,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/7/17 0:00,19:30:00,CENTRAL,NONE,400 Block of THE EMBARCADERONORTH ST,37.79805325,-122.3963744
176289980,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/7/17 0:00,23:15:00,CENTRAL,NONE,300 Block of JEFFERSON ST,37.80785198,-122.4182707
176290028,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,10/30/17 0:00,9:00:00,CENTRAL,NONE,200 Block of SACRAMENTO ST,37.79441201,-122.3984055
176290551,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/12/17 0:00,23:00:00,TARAVAL,NONE,LEE AV / HOLLOWAY AV,37.72185158,-122.4541065
176292535,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/9/17 0:00,15:55:00,NORTHERN,NONE,PIERCE ST / LOMBARD ST,37.7994246,-122.4393375
176292563,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/8/17 0:00,14:10:00,MISSION,NONE,25TH ST / YORK ST,37.75125717,-122.4080407
176292585,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/8/17 0:00,11:00:00,MISSION,NONE,CHURCH ST / 19TH ST,37.75969169,-122.428204
176292648,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/8/17 0:00,19:30:00,MISSION,NONE,600 Block of CASTRO ST,37.75846825,-122.4348431
176292751,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/9/17 0:00,19:30:00,MISSION,NONE,14TH ST / FOLSOM ST,37.76853601,-122.4156163
176292864,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/3/17 0:00,13:30:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176292886,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/9/17 0:00,22:00:00,NORTHERN,NONE,WILLOW ST / VANNESS AV,37.78336018,-122.4209065
176292892,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/6/17 0:00,17:00:00,MISSION,NONE,300 Block of 14TH ST,37.76821967,-122.4217871
176292905,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/10/17 0:00,15:30:00,MISSION,NONE,2500 Block of MISSION ST,37.75621666,-122.4188918
176292999,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/10/17 0:00,11:00:00,PARK,NONE,2600 Block of GEARY BL,37.78224582,-122.446613
176294531,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/10/17 0:00,21:15:00,RICHMOND,NONE,2700 Block of GOLDEN GATE AV,37.77697798,-122.4559611
176295169,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/11/17 0:00,18:00:00,NORTHERN,NONE,GEARY BL / LAGUNA ST,37.78495312,-122.4279912
176295244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/10/17 0:00,13:00:00,MISSION,NONE,CHURCH ST / 18TH ST,37.76125771,-122.4283554
176296258,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/13/17 0:00,18:00:00,NORTHERN,NONE,GOUGH ST / ELLIS ST,37.78339831,-122.4242959
176296286,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/10/17 0:00,18:30:00,CENTRAL,NONE,BAY ST / POLK ST,37.80435425,-122.4234681
176296292,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,11/12/17 0:00,7:30:00,CENTRAL,NONE,GRANT AV / PINE ST,37.79149808,-122.4057448
176296725,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/11/17 0:00,19:45:00,CENTRAL,NONE,POWELL ST / NORTHPOINT ST,37.8067579,-122.4121433
170062308,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,1/22/17 0:00,4:00:00,CENTRAL,NONE,900 Block of POST ST,37.78706319,-122.4176342
170062320,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,1/23/17 0:00,12:20:00,NORTHERN,NONE,BEACH ST / BAKER ST,37.80328281,-122.4469127
170090434,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,1/31/17 0:00,17:00:00,INGLESIDE,NONE,0 Block of CONCORD ST,37.71361834,-122.4432855
176296731,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,11/12/17 0:00,18:30:00,CENTRAL,NONE,LARKIN ST / NORTHPOINT ST,37.80549603,-122.422009
176296866,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,11/12/17 0:00,20:20:00,CENTRAL,NONE,800 Block of HYDE ST,37.78864422,-122.4169922
176297977,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/13/17 0:00,20:30:00,CENTRAL,NONE,400 Block of THE EMBARCADERONORTH ST,37.79787289,-122.3967085
176298066,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/14/17 0:00,19:15:00,CENTRAL,NONE,THE EMBARCADERONORTH ST / GREEN ST,37.800781,-122.398862
176298135,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/14/17 0:00,17:00:00,BAYVIEW,NONE,16TH ST / ILLINOIS ST,37.76695713,-122.3881701
176298141,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/14/17 0:00,21:00:00,SOUTHERN,NONE,TOWNSEND ST / 8TH ST,37.7700639,-122.4038799
176298486,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/15/17 0:00,19:30:00,NORTHERN,NONE,1700 Block of FILLMORE ST,37.78561848,-122.4332476
176298492,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/10/17 0:00,18:50:00,NORTHERN,NONE,PINE ST / LAGUNA ST,37.78857545,-122.4287152
170173767,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/1/17 0:00,18:00:00,CENTRAL,NONE,GREEN ST / BATTERY ST,37.80045665,-122.4014328
176299296,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/10/17 0:00,22:00:00,BAYVIEW,NONE,1500 Block of JERROLD AV,37.73820131,-122.3884763
176299406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/17/17 0:00,13:20:00,BAYVIEW,NONE,200 Block of BAY SHORE BL,37.74421808,-122.4043041
176299804,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/6/17 0:00,16:30:00,INGLESIDE,NONE,600 Block of MONTEREY BL,37.73144008,-122.4500266
176299810,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,10/25/17 0:00,11:15:00,INGLESIDE,NONE,BERNALHTS BL / ANDERSON ST,37.74218354,-122.4150165
176299939,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/15/17 0:00,19:05:00,SOUTHERN,NONE,0 Block of BLUXOME ST,37.77685877,-122.3969055
176300138,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/11/17 0:00,13:50:00,NORTHERN,NONE,500 Block of FRANKLIN ST,37.77942402,-122.4218706
176301443,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/14/17 0:00,16:45:00,MISSION,NONE,POTRERO AV / 16TH ST,37.76578275,-122.4075383
176303085,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/20/17 0:00,11:00:00,MISSION,NONE,2000 Block of MISSION ST,37.76422056,-122.4196583
176303091,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/20/17 0:00,18:00:00,MISSION,NONE,2400 Block of MISSION ST,37.75761347,-122.4190253
176304293,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/13/17 0:00,23:00:00,INGLESIDE,NONE,0 Block of ARBOR ST,37.73785385,-122.4354747
176304453,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,10/24/17 0:00,19:30:00,RICHMOND,NONE,2300 Block of ELCAMINODELMAR ST,37.7821215,-122.510126
176304613,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/3/17 0:00,22:00:00,SOUTHERN,NONE,900 Block of FOLSOM ST,37.77987474,-122.4039794
170274337,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/3/17 0:00,21:40:00,SOUTHERN,NONE,300 Block of FREMONT ST,37.78740785,-122.3927612
176305423,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/14/17 0:00,0:01:00,INGLESIDE,NONE,30TH ST / WHITNEY ST,37.74201498,-122.4278802
176305730,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/22/17 0:00,22:45:00,NORTHERN,NONE,BUSH ST / FILLMORE ST,37.78701987,-122.4334617
176305746,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/22/17 0:00,18:00:00,NORTHERN,NONE,1600 Block of STEINER ST,37.78456464,-122.4345794
176305752,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/22/17 0:00,20:30:00,NORTHERN,NONE,VANNESS AV / HICKORY ST,37.77590461,-122.4194159
176305768,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/22/17 0:00,16:30:00,BAYVIEW,NONE,ILLINOIS ST / 22ND ST,37.75800217,-122.3873163
176305774,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/22/17 0:00,14:30:00,RICHMOND,NONE,1000 Block of GREAT HY,37.76724422,-122.5102257
176305796,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/23/17 0:00,10:00:00,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,37.78331041,-122.3883799
176306487,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/24/17 0:00,19:30:00,NORTHERN,NONE,FULTON ST / OCTAVIA ST,37.7785385,-122.4250006
176306772,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/23/17 0:00,17:40:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176306976,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/21/17 0:00,8:00:00,PARK,NONE,2600 Block of GEARY BL,37.78224582,-122.446613
176307946,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/17/17 0:00,0:01:00,SOUTHERN,NONE,7TH ST / CLEVELAND ST,37.77630465,-122.4072929
176308029,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/25/17 0:00,18:30:00,SOUTHERN,NONE,DIVISION ST / RHODEISLAND ST,37.76983025,-122.4030399
176035200,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,19:16:00,BAYVIEW,NONE,22ND ST / ILLINOIS ST,37.75800217,-122.3873163
176035216,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/5/17 0:00,18:00:00,BAYVIEW,NONE,700 Block of TENNESSEE ST,37.76233188,-122.3897381
176035363,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,19:00:00,NORTHERN,NONE,WEBSTER ST / SUTTER ST,37.78630399,-122.4315532
176035379,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,17:30:00,RICHMOND,NONE,2000 Block of POST ST,37.78489228,-122.4355758
176035391,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/8/17 0:00,3:30:00,NORTHERN,NONE,FRANKLIN ST / STARRKING WY,37.78454554,-122.4228408
176308035,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/22/17 0:00,6:00:00,BAYVIEW,NONE,PENNSYLVANIA AV / 22ND ST,37.75765082,-122.3931234
176308041,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,11/25/17 0:00,12:00:00,BAYVIEW,NONE,100 Block of PENNSYLVANIA AV,37.76464455,-122.3938565
176308239,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,11/26/17 0:00,19:00:00,BAYVIEW,NONE,18TH ST / TEXAS ST,37.76263842,-122.3955653
176310579,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/28/17 0:00,21:00:00,NORTHERN,NONE,2500 Block of GREENWICH ST,37.79827038,-122.44166
176310585,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/28/17 0:00,17:00:00,NORTHERN,NONE,FRANKLIN ST / PACIFIC AV,37.79460727,-122.4248737
176311185,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/28/17 0:00,21:30:00,MISSION,NONE,2000 Block of MARKET ST,37.76924706,-122.4269556
176311210,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/29/17 0:00,12:00:00,MISSION,NONE,3300 Block of 17TH ST,37.76334643,-122.4199883
176311248,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/27/17 0:00,17:45:00,MISSION,NONE,MISSION ST / 21ST ST,37.75703611,-122.4189042
176311254,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/29/17 0:00,18:00:00,MISSION,NONE,18TH ST / LINDA ST,37.76161786,-122.4229566
176311260,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/29/17 0:00,0:01:00,MISSION,NONE,2000 Block of MISSION ST,37.76422056,-122.4196583
176311527,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/29/17 0:00,19:00:00,PARK,NONE,DIVISADERO ST / HAYES ST,37.77499129,-122.4377997
176313153,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/1/17 0:00,19:45:00,TARAVAL,NONE,JUDAH ST / 32ND AV,37.76108548,-122.4909227
176314418,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/2/17 0:00,23:00:00,SOUTHERN,NONE,11TH ST / MISSION ST,37.77432429,-122.4171049
176314593,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/2/17 0:00,22:00:00,NORTHERN,NONE,FILLMORE ST / HERMANN ST,37.7702422,-122.4300766
176316420,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/1/17 0:00,18:00:00,MISSION,NONE,BRYANT ST / 15TH ST,37.76690316,-122.4106122
176316436,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,11/20/17 0:00,22:00:00,MISSION,NONE,VALENCIA ST / HILL ST,37.75610303,-122.4210425
176316492,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/1/17 0:00,15:50:00,NORTHERN,NONE,GEARY BL / WEBSTER ST,37.78456812,-122.4312069
176316505,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/1/17 0:00,1:00:00,MISSION,NONE,22ND ST / HARRISON ST,37.75583206,-122.4121992
176316511,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/5/17 0:00,19:00:00,NORTHERN,NONE,HEMLOCK ST / VANNESS AV,37.7870754,-122.4216637
176318244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/5/17 0:00,10:15:00,SOUTHERN,NONE,0 Block of 3RD ST,37.78688003,-122.4027395
176318880,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,11/21/17 0:00,21:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176319026,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/7/17 0:00,11:00:00,CENTRAL,NONE,JEFFERSON ST / MASON ST,37.80841992,-122.4141665
176319076,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/7/17 0:00,22:00:00,CENTRAL,NONE,1000 Block of THE EMBARCADERONORTH ST,37.8025736,-122.4003875
176320528,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/7/17 0:00,9:00:00,BAYVIEW,NONE,16TH ST / DEHARO ST,37.76613217,-122.4017237
176320681,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/8/17 0:00,21:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176320700,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/9/17 0:00,15:30:00,NORTHERN,NONE,LARKIN ST / LOMBARD ST,37.80175869,-122.4212614
176320766,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/9/17 0:00,10:00:00,CENTRAL,NONE,NORTHPOINT ST / TAYLOR ST,37.80634189,-122.4154355
176320772,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/8/17 0:00,17:30:00,NORTHERN,NONE,MCALLISTER ST / GOUGH ST,37.77967201,-122.4235452
176320813,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/10/17 0:00,2:49:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176320926,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/9/17 0:00,20:00:00,RICHMOND,NONE,7TH AV / CLEMENT ST,37.78288901,-122.4654936
176321742,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/10/17 0:00,17:30:00,NORTHERN,NONE,1800 Block of SUTTER ST,37.78645623,-122.4307915
176321758,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/10/17 0:00,13:00:00,NORTHERN,NONE,CLEARY CT / GEARY BL,37.78515139,-122.4264492
176321764,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/8/17 0:00,13:00:00,TARAVAL,NONE,2200 Block of ORTEGA ST,37.75182335,-122.4876047
176321786,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/9/17 0:00,16:30:00,NORTHERN,NONE,GOUGH ST / OAK ST,37.77502039,-122.4226011
176322455,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/12/17 0:00,16:00:00,RICHMOND,NONE,700 Block of GREAT HY,37.77399883,-122.5113481
176322461,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/12/17 0:00,20:30:00,RICHMOND,NONE,CLEMENT ST / 6TH AV,37.78293977,-122.4644255
176322477,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/11/17 0:00,12:00:00,RICHMOND,NONE,400 Block of 6TH AV,37.7800333,-122.4642799
176322518,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/7/17 0:00,19:30:00,NORTHERN,NONE,100 Block of FRANKLIN ST,37.77547246,-122.4209383
176322530,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/7/17 0:00,20:00:00,NORTHERN,NONE,FRANKLIN ST / JACKSON ST,37.79372562,-122.4246985
176322568,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/10/17 0:00,23:30:00,NORTHERN,NONE,600 Block of HAYES ST,37.7764112,-122.4271153
176322574,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/7/17 0:00,18:37:00,NORTHERN,NONE,1700 Block of POST ST,37.78552072,-122.4306001
176322580,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/11/17 0:00,10:30:00,NORTHERN,NONE,SUTTER ST / STEINER ST,37.7858752,-122.4349202
176322825,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/12/17 0:00,1:45:00,NORTHERN,NONE,FULTON ST / GOUGH ST,37.77874665,-122.4233551
176323447,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/12/17 0:00,21:00:00,NORTHERN,NONE,POLK ST / GROVE ST,37.77848954,-122.4182299
176323732,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/9/17 0:00,20:00:00,MISSION,NONE,3500 Block of MARKET ST,37.7558915,-122.4411899
170217218,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,3/15/17 0:00,22:00:00,INGLESIDE,NONE,200 Block of MADRID ST,37.72546028,-122.4298186
176324150,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/11/17 0:00,7:00:00,MISSION,NONE,3000 Block of 19TH ST,37.76040107,-122.4122972
176324188,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/13/17 0:00,20:30:00,MISSION,NONE,600 Block of VALENCIA ST,37.76274366,-122.4217477
176324752,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/14/17 0:00,10:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176324934,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/13/17 0:00,19:00:00,MISSION,NONE,500 Block of HAMPSHIRE ST,37.76248276,-122.4083126
