GEOID,county,medincome,phisp,pblk,mhisp,status
6085512402,Santa Clara County,122614,0.4320079522862823,0.008349900596421472,Not Majority,Suburban
6085512506,Santa Clara County,92045,0.7193856371938564,0.005258060052580601,Majority,Suburban
6019000100,Fresno County,16621,0.6003808487486398,0.1145266594124048,Majority,Urban
6019000200,Fresno County,25595,0.7367050948307922,0.11863146150985497,Majority,Urban
6019002702,Fresno County,24322,0.7934982621140871,0.04334491923941934,Majority,Urban
6019003001,Fresno County,37635,0.44770132675100277,0.1240357914224005,Not Majority,Urban
6019003400,Fresno County,30559,0.6420454545454546,0.03702346041055719,Majority,Urban
6019004207,Fresno County,76875,0.5601040181192853,0.06576629477392835,Majority,Urban
6019004211,Fresno County,68880,0.4472930392437697,0.0365224863935835,Not Majority,Urban
6019004504,Fresno County,43839,0.29971401334604386,0.1317445185891325,Not Majority,Urban
6019003202,Fresno County,24981,0.4919060052219321,0.07850304612706702,Not Majority,Urban
6019003500,Fresno County,43544,0.5647826974086921,0.04325647826974087,Majority,Urban
6019003805,Fresno County,44167,0.5040584415584416,0.07697510822510822,Majority,Urban
6019004210,Fresno County,52095,0.428957320367369,0.12263641274986493,Not Majority,Urban
6019004303,Fresno County,92860,0.19001325673884226,0.012372956252761821,Not Majority,Urban
6019004503,Fresno County,60643,0.30409582689335396,0.045208655332302936,Not Majority,Urban
6019006100,Fresno County,44815,0.7739355156288457,0,Majority,Suburban
6019000400,Fresno County,29219,0.7791924336122227,0.029101491451436885,Majority,Urban
6019000700,Fresno County,21151,0.6681222707423581,0.1929585152838428,Majority,Urban
6019001100,Fresno County,33650,0.7402877697841727,0.19784172661870503,Majority,Urban
6019001202,Fresno County,39223,0.799166849375137,0.051085288313966234,Majority,Urban
6019001700,Fresno County,61400,0.6190064794816414,0.0046076313894888405,Majority,Suburban
6019001201,Fresno County,40755,0.8107834877843303,0.039427127211457455,Majority,Urban
6019002300,Fresno County,28125,0.633885923012082,0.02950266928912616,Majority,Urban
6019003803,Fresno County,67227,0.4212673117055587,0.030354771390627963,Not Majority,Urban
6019004100,Fresno County,53750,0.649529964747356,0.02144535840188014,Majority,Suburban
6019004212,Fresno County,48297,0.36271104289522577,0.16818806042491316,Not Majority,Urban
6019004704,Fresno County,23175,0.6551917680074836,0.12909260991580918,Majority,Urban
6019002400,Fresno County,27500,0.6666666666666666,0.03453760508975233,Majority,Urban
6019002601,Fresno County,31982,0.8764836049084691,0.0038221685777509555,Majority,Urban
6019003804,Fresno County,64898,0.5170893054024256,0.08489525909592062,Majority,Urban
6019004208,Fresno County,88304,0.2376815528709108,0.0627120944753631,Not Majority,Urban
6085506801,Santa Clara County,150500,0.10065157750342936,0.006001371742112483,Not Majority,Urban
6085507002,Santa Clara County,250001,0.032459016393442626,0.002622950819672131,Not Majority,Urban
6085507500,Santa Clara County,159493,0.016028344862493674,0.006073899105787076,Not Majority,Urban
6073007701,San Diego County,72070,0.06806425265450586,0.023414102913150013,Not Majority,Urban
6073007702,San Diego County,74028,0.08217131474103585,0.006723107569721116,Not Majority,Urban
6073007907,San Diego County,71802,0.18680089485458612,0.006431767337807606,Not Majority,Urban
6073000201,San Diego County,88125,0.074034902168165,0.005288207297726071,Not Majority,Urban
6073007905,San Diego County,81455,0.1233546446032343,0.005641218503196691,Not Majority,Urban
6073002711,San Diego County,59375,0.3287587679170479,0.15340042695943884,Not Majority,Urban
6073003304,San Diego County,42198,0.6421078311783361,0.11539399853622835,Majority,Urban
6073007908,San Diego County,66225,0.3196457326892109,0.01288244766505636,Not Majority,Urban
6073007910,San Diego County,64780,0.08205652025876745,0.010214504596527068,Not Majority,Urban
6073008363,San Diego County,67762,0.1512907744646788,0,Not Majority,Urban
6073008364,San Diego County,73289,0.12767368595589454,0.010943458796219533,Not Majority,Urban
6073008003,San Diego County,105114,0.14174252275682706,0,Not Majority,Urban
6073008006,San Diego County,97395,0.09607993850883935,0.012810658467845248,Not Majority,Urban
6073008361,San Diego County,60513,0.12566438876233865,0.02809415337889142,Not Majority,Urban
6073008362,San Diego County,95222,0.06092560046865846,0.025190392501464556,Not Majority,Urban
6073008365,San Diego County,160500,0.04888593282341204,0.006983704689058862,Not Majority,Urban
6073008366,San Diego County,171677,0.0670812972012439,0,Not Majority,Urban
6073009305,San Diego County,99275,0.17770419426048564,0.06291390728476821,Not Majority,Urban
6073009306,San Diego County,89583,0.13982244768547875,0.05326569435637286,Not Majority,Urban
6073009510,San Diego County,70708,0.3200633788869083,0.11923153099623687,Not Majority,Urban
6073009511,San Diego County,75429,0.2907319283933832,0.06208928166779968,Not Majority,Urban
6073012501,San Diego County,31554,0.8120621382881511,0.010051781906792567,Majority,Urban
6073012502,San Diego County,45941,0.763972286374134,0.03163972286374134,Majority,Urban
6073014805,San Diego County,65433,0.1463974300137678,0.062413951353832035,Not Majority,Urban
6073014806,San Diego County,52461,0.39812814974802013,0.05939524838012959,Not Majority,Urban
6073000202,San Diego County,76658,0.13562307353588726,8.806693086745927e-4,Not Majority,Urban
6073002712,San Diego County,38152,0.3605514316012725,0.2976316719688936,Not Majority,Urban
6073003305,San Diego County,30293,0.579912134525072,0.27813967580669596,Majority,Urban
6085510801,Santa Clara County,156638,0.01864292912327847,0.013436345314074572,Not Majority,Urban
6085513500,Santa Clara County,104643,0.39267886855241263,0.020798668885191347,Not Majority,Suburban
6073013205,San Diego County,52375,0.9177293294940354,0.014397367338543809,Majority,Urban
6073013302,San Diego County,65278,0.7513094489838675,0.017179970668342762,Majority,Urban
6073013604,San Diego County,90139,0.20162748643761302,0.049578059071729956,Not Majority,Urban
6073013605,San Diego County,118750,0.18869439537497992,0.005781275092339811,Not Majority,Urban
6085503601,Santa Clara County,68663,0.5314809340821756,0.009163464380727165,Majority,Urban
6073017403,San Diego County,150368,0.11300280636108513,0,Not Majority,Urban
6073019208,San Diego County,88365,0.2252894033837934,2.9682398337785694e-4,Not Majority,Urban
6073010401,San Diego County,51827,0.6278520849724626,0.035798583792289534,Majority,Urban
6073010900,San Diego County,119313,0.08723021582733813,0.03732014388489208,Not Majority,Urban
6073013306,San Diego County,74154,0.7161833075049812,0.0613238875359752,Majority,Urban
6073013505,San Diego County,73421,0.25387596899224807,0.17019027484143764,Not Majority,Urban
6073013701,San Diego County,91979,0.1816687217427045,0.05959720509658857,Not Majority,Urban
6073013908,San Diego County,70250,0.6,0.07888349514563107,Majority,Urban
6073016608,San Diego County,114044,0.12385823894775301,0.08074534161490683,Not Majority,Urban
6073016804,San Diego County,72096,0.1923743500866551,0.010665244634048793,Not Majority,Urban
6073017009,San Diego County,88235,0.28618488779081735,0.014618077002264772,Not Majority,Urban
6073017015,San Diego County,90511,0.16503352243424446,0.02527075812274368,Not Majority,Urban
6073010800,San Diego County,101775,0.11842105263157894,0,Not Majority,Urban
6073011700,San Diego County,31609,0.569101678183613,0.03471536689700559,Majority,Urban
6073012102,San Diego County,52321,0.7657311669128508,0.01536189069423929,Majority,Urban
6073012303,San Diego County,64231,0.5657001850709439,0.03300431832202344,Majority,Urban
6073012600,San Diego County,52423,0.7778240933722385,0.03313880783659858,Majority,Urban
6073013103,San Diego County,48603,0.7354349561053471,0.04868316041500399,Majority,Urban
6073013311,San Diego County,102118,0.5127514367816092,0.049299568965517244,Majority,Urban
6073013412,San Diego County,103981,0.49690897463227457,0.03965039437220209,Not Majority,Urban
6073013414,San Diego County,111132,0.422859450726979,0.05236941303177167,Not Majority,Urban
6073012304,San Diego County,75508,0.6241883116883117,0.02922077922077922,Majority,Urban
6073012900,San Diego County,84960,0.5986747335061942,0.03313166234514549,Majority,Urban
6067009317,Sacramento County,85063,0.2822222222222222,0.10809523809523809,Not Majority,Urban
6067008913,Sacramento County,60777,0.2010347376201035,0.018970189701897018,Not Majority,Urban
6067009005,Sacramento County,46788,0.18176178660049627,0.09646401985111662,Not Majority,Urban
6067009007,Sacramento County,41111,0.28305544784800313,0.15160915083365645,Not Majority,Urban
6067009110,Sacramento County,33333,0.3223262690980779,0.2464268112370626,Not Majority,Urban
6067009314,Sacramento County,66525,0.1669190644455662,0.13074204946996468,Not Majority,Urban
6067009404,Sacramento County,101572,0.2459264236519402,0.009071056610112548,Not Majority,Suburban
6067009501,Sacramento County,57875,0.607281724991163,0.005655708731000354,Majority,Suburban
6067009606,Sacramento County,45013,0.2799145299145299,0.2013888888888889,Not Majority,Urban
6067009608,Sacramento County,67321,0.15705431242777604,0.1545330391847883,Not Majority,Urban
6067009615,Sacramento County,84782,0.2772570300937346,0.1202516033547114,Not Majority,Urban
6067003502,Sacramento County,58173,0.28013646702047007,0.047763457164518575,Not Majority,Urban
6067004201,Sacramento County,57220,0.4317504818643771,0.215700017522341,Not Majority,Urban
6067004401,Sacramento County,32650,0.34318901795142553,0.24445617740232312,Not Majority,Urban
6067004602,Sacramento County,37622,0.5629694323144104,0.057292576419213974,Majority,Urban
6067005201,Sacramento County,26012,0.3803614782843269,0.17992986242244402,Not Majority,Urban
6067005508,Sacramento County,39513,0.2534451767525464,0.14140203714799282,Not Majority,Urban
6067005605,Sacramento County,53142,0.27737789203084834,0.144987146529563,Not Majority,Urban
6067005901,Sacramento County,105978,0.10485376477909147,0.028469197261978843,Not Majority,Urban
6067001500,Sacramento County,102052,0.09781918272284565,0.021384713106076647,Not Majority,Urban
6067009312,Sacramento County,85000,0.21964097148891235,0.03710966963342887,Not Majority,Urban
6067009316,Sacramento County,59034,0.26488352027610007,0.1317946505608283,Not Majority,Urban
6067009503,Sacramento County,43830,0.48158821645853345,6.404098623118795e-4,Not Majority,Suburban
6067009601,Sacramento County,53077,0.2963673951565269,0.2525103366804489,Not Majority,Urban
6067009612,Sacramento County,76140,0.2564819996269353,0.1600447677672076,Not Majority,Urban
6067005804,Sacramento County,141719,0.07587628865979382,0,Not Majority,Urban
6067006002,Sacramento County,41196,0.17060884800700832,0.06811213315812527,Not Majority,Urban
6067006202,Sacramento County,37031,0.3411086717892426,0.1951152579582876,Not Majority,Urban
6067006702,Sacramento County,42444,0.3515831966696102,0.1737101047054371,Not Majority,Urban
6067001600,Sacramento County,94632,0.19292711273451768,0.014112568487464719,Not Majority,Urban
6067002300,Sacramento County,117917,0.19624776652769504,0.012507444907683145,Not Majority,Urban
6067003102,Sacramento County,56500,0.4259024699176694,0.09721342621912603,Not Majority,Urban
6067003501,Sacramento County,55300,0.2695361470956958,0.04304220643543669,Not Majority,Urban
6067003700,Sacramento County,34024,0.5155693950177936,0.09808718861209964,Majority,Urban
6073016202,San Diego County,63342,0.19519131334022752,0.13417786970010342,Not Majority,Urban
6073016609,San Diego County,105481,0.18364733857691604,7.316627034936894e-4,Not Majority,Urban
6073017006,San Diego County,151000,0.041258031788975316,0.029759891782211702,Not Majority,Urban
6073017029,San Diego County,186116,0.08212447356106692,0,Not Majority,Urban
6073017039,San Diego County,116250,0.09736556219445953,0.012764801738185769,Not Majority,Urban
6073017040,San Diego County,127250,0.14750445632798573,0.022727272727272728,Not Majority,Urban
6073017048,San Diego County,67698,0.3345664397750814,0.0026635099141757916,Not Majority,Urban
6073017502,San Diego County,96953,0.2730945327228656,0.01831403178023162,Not Majority,Urban
6073017603,San Diego County,123542,0.3113097551496308,0.003109211037699184,Not Majority,Urban
6073017701,San Diego County,91667,0.13888348570317058,0.006418984633339817,Not Majority,Urban
6073018802,San Diego County,105331,0.1438701923076923,0.010576923076923078,Not Majority,Urban
6073018904,San Diego County,48369,0.5252070579762333,0.017284839755131436,Majority,Urban
6073019105,San Diego County,97275,0.17844646606018194,0,Not Majority,Urban
6073019207,San Diego County,69125,0.459764170459247,0.04447662391394291,Not Majority,Urban
6073003004,San Diego County,49708,0.6968085106382979,0.18199088145896655,Majority,Urban
6073003109,San Diego County,82955,0.09729895641497852,0.0798035604665439,Not Majority,Urban
6073003112,San Diego County,72125,0.4268402154398564,0.21723518850987433,Not Majority,Urban
6073003213,San Diego County,112318,0.19205587079877784,0.15888258402444347,Not Majority,Urban
6073003601,San Diego County,39469,0.850964737192282,0.10978043912175649,Majority,Urban
6073003901,San Diego County,40250,0.8517926467229961,0.0783283854761361,Majority,Urban
6073004501,San Diego County,50592,0.5341317365269461,0.013572854291417165,Majority,Urban
6073004600,San Diego County,57329,0.3383233532934132,0.07784431137724551,Not Majority,Urban
6067008119,Sacramento County,69103,0.18858678469807144,0.06212456528612077,Not Majority,Urban
6067008125,Sacramento County,85710,0.16320532915360503,0.047021943573667714,Not Majority,Urban
6067008134,Sacramento County,62193,0.23305407463823305,0.04588728103579589,Not Majority,Urban
6067006701,Sacramento County,52527,0.4098834099903733,0.13520162584233608,Not Majority,Urban
6067007207,Sacramento County,66908,0.22254395036194416,0.004756980351602895,Not Majority,Urban
6067007413,Sacramento County,33996,0.2265393923097607,0.09196020435600968,Not Majority,Urban
6067007416,Sacramento County,54422,0.2948141131896756,0.04807009235140895,Not Majority,Urban
6067007503,Sacramento County,52770,0.196972427464408,0.08433952063434853,Not Majority,Urban
6067007702,Sacramento County,89884,0.14122394082044384,0.03227975790181574,Not Majority,Urban
6067008111,Sacramento County,72461,0.16990982439487423,0.007277329536465749,Not Majority,Urban
6067008117,Sacramento County,70417,0.2507204610951009,0.026348291477974475,Not Majority,Urban
6067008130,Sacramento County,61382,0.2348525469168901,0.036193029490616625,Not Majority,Urban
6067008133,Sacramento County,42043,0.14335421016005567,0.08037578288100208,Not Majority,Urban
6073018906,San Diego County,62880,0.5619299794057075,0.04089438070020594,Majority,Urban
6073019002,San Diego County,80898,0.37471264367816093,0.021149425287356322,Not Majority,Suburban
6073019205,San Diego County,52108,0.593974175035868,0.04463574047505181,Majority,Urban
6073020019,San Diego County,62779,0.3383617651205414,0.0043705061328069925,Not Majority,Urban
6073020305,San Diego County,83936,0.262337244815946,0.044687349300755505,Not Majority,Urban
6073020707,San Diego County,52244,0.5056618508395159,0.013861772745021476,Majority,Urban
6073020807,San Diego County,101154,0.10992647058823529,0.008088235294117648,Not Majority,Suburban
6073021100,San Diego County,45288,0.4293573393348337,0.017129282320580145,Not Majority,Suburban
6073021303,San Diego County,135083,0.28563874788494076,0.02918781725888325,Not Majority,Urban
6073008303,San Diego County,161625,0.08066361556064074,0.003146453089244851,Not Majority,Urban
6073008306,San Diego County,164583,0.08461297398934503,0,Not Majority,Urban
6073008310,San Diego County,140910,0.14358078602620086,0.05379912663755459,Not Majority,Urban
6073008329,San Diego County,102838,0.09936604189636163,0.0337651598676957,Not Majority,Urban
6073008340,San Diego County,89492,0.10356484326982175,0.03667281294816636,Not Majority,Urban
6073008341,San Diego County,64324,0.0610924772400575,0.010661236224245328,Not Majority,Urban
6073008350,San Diego County,100701,0.059893967617137125,0.02220948559965611,Not Majority,Urban
6073008358,San Diego County,100570,0.19445560466050624,0.04687290745948842,Not Majority,Urban
6073008600,San Diego County,53958,0.4909189482244511,0.06424505285985362,Not Majority,Urban
6073009000,San Diego County,70788,0.5509138381201044,0.025306286402892147,Majority,Urban
6073009102,San Diego County,53272,0.24726775956284153,0.05245901639344262,Not Majority,Urban
6067009502,Sacramento County,76928,0.36130974783590514,0.006900012545477356,Not Majority,Suburban
6067000300,Sacramento County,134167,0.13136337039204213,0.013750731421884143,Not Majority,Urban
6067000500,Sacramento County,55341,0.26061831840508526,0.07194452470384281,Not Majority,Urban
6067000800,Sacramento County,69750,0.10041103934233706,0.06811509101585438,Not Majority,Urban
6073000800,San Diego County,73520,0.23831595210505988,0.0444186944766319,Not Majority,Urban
6073002201,San Diego County,32191,0.5144230769230769,0.18118990384615385,Majority,Urban
6073009802,San Diego County,80855,0.24363365599404319,0.06478034251675353,Not Majority,Urban
6073017033,San Diego County,144531,0.10393030794165316,0.013168557536466775,Not Majority,Urban
6073017304,San Diego County,87667,0.2425610163824808,0.0036776997659645604,Not Majority,Urban
6073018608,San Diego County,92083,0.21266002844950213,0.050142247510668564,Not Majority,Urban
6073017010,San Diego County,134318,0.1248854961832061,0.015267175572519083,Not Majority,Urban
6073021202,San Diego County,91667,0.25006707807888384,0.02012342366514623,Not Majority,Suburban
6073019302,San Diego County,75567,0.23218928757150287,0.0406916276651066,Not Majority,Urban
6073020103,San Diego County,115278,0.24551074477480128,0.01314885683446178,Not Majority,Urban
6073020801,San Diego County,120708,0.20662321648758147,0.010921261229522635,Not Majority,Suburban
6073002801,San Diego County,40318,0.15245799626633477,0.02520224019912881,Not Majority,Urban
6073000300,San Diego County,68679,0.1662531017369727,0.05077304829165871,Not Majority,Urban
6067004701,Sacramento County,37670,0.3471971066907776,0.11633514165159735,Not Majority,Urban
6067004702,Sacramento County,38554,0.39001213101496157,0.18944601698342095,Not Majority,Urban
6067003203,Sacramento County,40114,0.2753731343283582,0.07126865671641791,Not Majority,Urban
6085509105,Santa Clara County,151386,0.16969020373988278,0.006977393245883338,Not Majority,Urban
6085509201,Santa Clara County,129338,0.07168718320057929,0.08091962346125996,Not Majority,Urban
6085510002,Santa Clara County,223068,0.084070796460177,0.004424778761061947,Not Majority,Urban
6085510500,Santa Clara County,210491,0.02180136533803127,0.002202158114952654,Not Majority,Urban
6085510900,Santa Clara County,137311,0.07571896614488532,0.014197306152166,Not Majority,Urban
6019005504,Fresno County,104107,0.18557919621749408,0.02925531914893617,Not Majority,Urban
6019003810,Fresno County,67719,0.5113955119214586,0.08327489481065918,Majority,Urban
6019004213,Fresno County,68909,0.41817087845968715,0.009626955475330927,Not Majority,Urban
6019004214,Fresno County,79620,0.27943107221006563,0.02472647702407002,Not Majority,Urban
6019004408,Fresno County,75000,0.2795849691531127,0.06169377453729669,Not Majority,Urban
6019004409,Fresno County,61202,0.3505569306930693,0.0327970297029703,Not Majority,Urban
6019004801,Fresno County,38114,0.62876740802328,0.0914570775306589,Majority,Urban
6073009301,San Diego County,70625,0.20020263424518744,0.022087132725430596,Not Majority,Urban
6073009507,San Diego County,94545,0.16834495223341078,0.042344435837851795,Not Majority,Urban
6073009603,San Diego County,66113,0.2702020202020202,0.1275252525252525,Not Majority,Urban
6073009804,San Diego County,104817,0.1553159288687098,0.012296632614453273,Not Majority,Urban
6073010009,San Diego County,46788,0.9339352249928347,0.022069360848380626,Majority,Urban
6073014902,San Diego County,70357,0.24149874055415618,0.023299748110831235,Not Majority,Urban
6085510803,Santa Clara County,136544,0.11259259259259259,0.022962962962962963,Not Majority,Urban
6085511500,Santa Clara County,184028,0.06118618618618619,0.014014014014014014,Not Majority,Urban
6085503703,Santa Clara County,66667,0.6503805548735576,0.04173827645470169,Majority,Urban
6085503708,Santa Clara County,94740,0.19120135363790186,0.015228426395939087,Not Majority,Urban
6085504002,Santa Clara County,82726,0.6292085056113408,0.013880685174246898,Majority,Urban
6085502601,Santa Clara County,109563,0.14739992517770295,0.00411522633744856,Not Majority,Urban
6085502907,Santa Clara County,146389,0.12728658536585366,0.003556910569105691,Not Majority,Urban
6085503208,Santa Clara County,105655,0.6218959188080329,0.0425394083351328,Majority,Urban
6085503315,Santa Clara County,107500,0.4173902975570221,0.011693875188144031,Not Majority,Urban
6085505800,Santa Clara County,135662,0.27202617433979903,0.022201448936667447,Not Majority,Urban
6085505006,Santa Clara County,166174,0.04256620924744341,0.02176383183288174,Not Majority,Urban
6085505700,Santa Clara County,88333,0.24412726732084447,0.053226286054118346,Not Majority,Urban
6085506103,Santa Clara County,124750,0.07662082514734773,0.01218074656188605,Not Majority,Urban
6085506202,Santa Clara County,156169,0.059547976722154554,0.015157666802002978,Not Majority,Urban
6085506301,Santa Clara County,90333,0.18978504501194193,0.07275399595811134,Not Majority,Urban
6085506302,Santa Clara County,138750,0.18869873118914135,0.03467099439362644,Not Majority,Urban
6085506304,Santa Clara County,108787,0.257886735081718,0.02299505891296085,Not Majority,Urban
6085503304,Santa Clara County,80529,0.3612921114654097,0.02731179814224317,Not Majority,Urban
6085502906,Santa Clara County,104000,0.19572875385292823,0.01805372082782915,Not Majority,Urban
6085503001,Santa Clara County,188674,0.12830463254911473,0.01819063788503517,Not Majority,Urban
6085503108,Santa Clara County,111618,0.29421065434200927,0.07747506689369983,Not Majority,Urban
6085503312,Santa Clara County,115893,0.4243853985597219,0.009436304941643903,Not Majority,Urban
6085503402,Santa Clara County,63267,0.6524782444192205,0.004161937192584185,Majority,Urban
6067001300,Sacramento County,55810,0.20303311668214175,0.0436397400185701,Not Majority,Urban
6067002100,Sacramento County,65114,0.1922709923664122,0.0691793893129771,Not Majority,Urban
6067003101,Sacramento County,56530,0.578614544409313,0.03621730382293763,Majority,Urban
6067000100,Sacramento County,101042,0.1077241022991475,0.003358305347455438,Not Majority,Urban
6067001200,Sacramento County,50565,0.1777714771760703,0.0652112276722427,Not Majority,Urban
6067001700,Sacramento County,64628,0.17431525485216762,0.01306003990567749,Not Majority,Urban
6067001900,Sacramento County,58433,0.1866794748639129,0.026256804354787062,Not Majority,Urban
6067002400,Sacramento County,136339,0.11127409891031015,0.036462699077954734,Not Majority,Urban
6067003202,Sacramento County,39741,0.35445272655943505,0.06433895645351118,Not Majority,Urban
6073015502,San Diego County,102708,0.0796123226029768,0,Not Majority,Urban
6073015601,San Diego County,65078,0.27602184345523745,0.013238457719675658,Not Majority,Urban
6073016809,San Diego County,86964,0.20195555555555555,0.016,Not Majority,Urban
6073016902,San Diego County,98125,0.1622668074621612,0.015135515663498769,Not Majority,Suburban
6073017018,San Diego County,62917,0.16711524345485687,0.038169806704183996,Not Majority,Urban
6073017043,San Diego County,135924,0.18466076696165193,0.01976401179941003,Not Majority,Urban
6073017050,San Diego County,63750,0.16527061855670103,0.015141752577319588,Not Majority,Urban
6073017303,San Diego County,182292,0.10845839017735334,0.015688949522510234,Not Majority,Urban
6073017404,San Diego County,95465,0.13748415269756303,0.012677841949570362,Not Majority,Urban
6073018100,San Diego County,66250,0.260549558390579,0.0031076218514883873,Not Majority,Urban
6073018300,San Diego County,86292,0.14771118452100046,0.02878716375648891,Not Majority,Urban
6073018610,San Diego County,68393,0.5835149339828227,0.069991026791437,Majority,Urban
6073009400,San Diego County,47097,0.31657483930211205,0.07966023875114785,Not Majority,Urban
6073008512,San Diego County,98782,0.15593290536342927,0.016566576931041622,Not Majority,Urban
6073000700,San Diego County,87656,0.20717993079584776,0.022275086505190313,Not Majority,Urban
6073001600,San Diego County,43307,0.4914963064765504,0.16028173853289812,Not Majority,Urban
6073002707,San Diego County,35547,0.579463459759482,0.11119333950046253,Majority,Urban
6073011601,San Diego County,35688,0.849908592321755,0.018647166361974405,Majority,Urban
6073011602,San Diego County,42740,0.7792307692307693,0.07641025641025641,Majority,Urban
6073011801,San Diego County,47668,0.7550971455984649,0.026145358599184456,Majority,Urban
6073012200,San Diego County,52557,0.7667487011211376,0.024063439978124147,Majority,Urban
6073012302,San Diego County,28047,0.6920374707259953,0.025175644028103045,Majority,Urban
6073012800,San Diego County,66676,0.7149341806627326,0.007489786654561961,Majority,Urban
6073013104,San Diego County,52222,0.8314537308821257,0.039703383284412176,Majority,Urban
6073013409,San Diego County,89708,0.5482383324109943,0.04445674229846892,Majority,Urban
6073014001,San Diego County,63638,0.3977777777777778,0.11177777777777778,Not Majority,Urban
6073014400,San Diego County,34882,0.4945602901178604,0.2703989120580236,Not Majority,Urban
6073014500,San Diego County,67946,0.3943298969072165,0.14175257731958762,Not Majority,Urban
6073015000,San Diego County,59862,0.2379530337993756,0.09556128681960092,Not Majority,Urban
6073010003,San Diego County,80556,0.665679986844269,0.019898043085018913,Majority,Urban
6073009504,San Diego County,163472,0.13013168086754454,0.051432997676219984,Not Majority,Urban
6085503707,Santa Clara County,92647,0.5423032692623624,0.04797108592081485,Majority,Urban
6085503709,Santa Clara County,30724,0.3627071395384854,0.004491249806411646,Not Majority,Urban
6085504102,Santa Clara County,84583,0.7630460649328574,0.005779364269930308,Majority,Urban
6085504308,Santa Clara County,128462,0.19307912717654838,0.017191977077363897,Not Majority,Urban
6019004901,Fresno County,51250,0.49987675622381067,0.07074192753265961,Not Majority,Urban
6019004902,Fresno County,69563,0.48992386923421405,0.09538737124944022,Not Majority,Urban
6019005203,Fresno County,37458,0.6465635402388878,0.07244957900920306,Majority,Urban
6019005204,Fresno County,43068,0.546173528727611,0.07397069085833916,Majority,Urban
6019005409,Fresno County,35556,0.3506610576923077,0.08864182692307693,Not Majority,Urban
6019005410,Fresno County,55125,0.417420814479638,0.026866515837104074,Not Majority,Urban
6019005516,Fresno County,90806,0.2836569579288026,0.05145631067961165,Not Majority,Urban
6019005517,Fresno County,106726,0.14539984958636248,0,Not Majority,Urban
6019005518,Fresno County,119113,0.23385146804835924,0.017271157167530225,Not Majority,Urban
6019005520,Fresno County,143875,0.15515515515515516,0.028028028028028028,Not Majority,Urban
6019005525,Fresno County,114167,0.13160422670509125,0.03170028818443804,Not Majority,Suburban
6019005607,Fresno County,39271,0.35985494880546076,0.05844709897610922,Not Majority,Urban
6019005608,Fresno County,44567,0.3235575390500478,0.031558814153649986,Not Majority,Urban
6019005804,Fresno County,70866,0.48861671469740636,0.01484149855907781,Not Majority,Urban
6019005805,Fresno County,87475,0.31748753117206985,0.02649625935162095,Not Majority,Urban
6019005522,Fresno County,130455,0.18806584362139916,0,Not Majority,Urban
6019005524,Fresno County,143006,0.16952789699570817,0.016952789699570814,Not Majority,Urban
6019005905,Fresno County,120774,0.18937457969065233,0.00484196368527236,Not Majority,Urban
6019005906,Fresno County,87226,0.31067161104243923,0,Not Majority,Suburban
6019005907,Fresno County,94479,0.2091822094691535,0.015494978479196557,Not Majority,Urban
6019005909,Fresno County,119719,0.322090852520224,0.009583074051026758,Not Majority,Urban
6019005911,Fresno County,95764,0.3173811897640412,0.021269524759056163,Not Majority,Urban
6019005912,Fresno County,102704,0.24484228473998296,0,Not Majority,Urban
6019006404,Fresno County,85250,0.11456351722680194,0.012259564574085818,Not Majority,Suburban
6019004802,Fresno County,27358,0.6308453237410072,0.12095323741007194,Majority,Urban
6085503506,Santa Clara County,95357,0.6310152582159625,0.014818075117370893,Majority,Urban
6085503508,Santa Clara County,94861,0.700137762130721,0.021123526710546455,Majority,Urban
6067008203,Sacramento County,63810,0.09669495310406431,0.04309959803483698,Not Majority,Urban
6067007202,Sacramento County,62917,0.2159827213822894,0.013822894168466522,Not Majority,Urban
6067007208,Sacramento County,71996,0.17274305555555555,0.03428819444444445,Not Majority,Urban
6067007414,Sacramento County,61625,0.28311742582532384,0.08608441287087339,Not Majority,Urban
6067007415,Sacramento County,71132,0.14451686030036837,0.1156134882402947,Not Majority,Urban
6067007903,Sacramento County,76380,0.08668076109936575,0.03995771670190275,Not Majority,Urban
6067008006,Sacramento County,98750,0.10478771454381211,0.02981029810298103,Not Majority,Urban
6073010601,San Diego County,130457,0.1732466326056665,0.014862981885740827,Not Majority,Urban
6085504422,Santa Clara County,99792,0.2691608209924656,0.03247596778383996,Not Majority,Urban
6085504602,Santa Clara County,95500,0.589384288747346,0.05180467091295117,Majority,Urban
6085505100,Santa Clara County,82841,0.3380765456329735,0.06305201177625122,Not Majority,Urban
6085505202,Santa Clara County,84063,0.3460207612456747,0.026095732410611302,Not Majority,Urban
6085505303,Santa Clara County,101196,0.26209613869188336,0.02048857368006304,Not Majority,Urban
6085505401,Santa Clara County,134258,0.18765997575104404,0.007139970362387175,Not Majority,Urban
6085505900,Santa Clara County,113398,0.15825781144325712,0.024347355606654943,Not Majority,Urban
6085506604,Santa Clara County,156711,0.10924803301947633,5.159293176834773e-4,Not Majority,Urban
6085507100,Santa Clara County,140250,0.16474618498909996,0,Not Majority,Urban
6085507203,Santa Clara County,167875,0.17435207001009762,0.005385392123864019,Not Majority,Urban
6085507205,Santa Clara County,183875,0.05439934061405316,0.006181743251596951,Not Majority,Urban
6085507206,Santa Clara County,250001,0.05234954657873042,0.0016488046166529267,Not Majority,Urban
