GEOID,pnhwhite,pnhasn,pnhblk,phisp
06037237800,0.013843648208469055,0.0016286644951140066,0.5844191096634094,0.3726927252985885
06037237900,0.029230417903630967,0.013016670472710665,0.7058689198447134,0.2349851564284083
06037238000,0.00909577314071696,0.0035669698591046907,0.7358658819332977,0.22347066167290885
06037238100,0.027139874739039668,0.003479471120389701,0.6940385061470656,0.24541869635815355
06037238200,0.015170151701517014,0.03013530135301353,0.7572775727757277,0.17568675686756868
06037238310,0.011302681992337164,0,0.22011494252873562,0.7653256704980843
06037238320,0.004332129963898917,0.01516245487364621,0.2945848375451264,0.6859205776173285
06037238400,0.00830032069420864,1.8864365214110544e-4,0.833616298811545,0.13280513110733824
06037239201,0.007027589796980739,2.602811035918792e-4,0.1978136387298282,0.7904737116085372
06037239202,0.0025049203793165147,0,0.187153336911791,0.8028269815709429
06037239310,0.02473410833539451,0,0.11674499134306209,0.8570368538214197
06037239320,0.002294630564479119,0.0013767783386874712,0.13813675998164296,0.8418999541073887
06037239330,0,0,0.09549248747913189,0.89449081803005
06037239501,0.0168314186481432,0,0.20331285065455518,0.7745124231899546
06037239502,5.121638924455825e-4,0,0.1994878361075544,0.7984635083226632
06037239601,0.008396305625524769,0.0019591379792891126,0.12426532325776658,0.8547439126784215
06037239602,0.008544795442775763,0,0.17840497151734852,0.8099430346970482
06037239701,8.462026655383964e-4,0,0.17072138777237147,0.8261053522318595
06037239702,0.003903391070992925,0,0.27323737496950473,0.7228592339595024
06037239801,0.0011750881316098707,0.0017626321974148062,0.16745005875440658,0.8290246768507638
06037239802,0.006304468755794548,0.013350639718153161,0.28425737066567774,0.6892267754496569
06037240010,0.0016168148746968471,0,0.23201293451899757,0.7617892751279979
06037240020,0.006613047363717605,0.0016085790884718498,0.2550491510277033,0.7367292225201072
06037240200,0.008997188378631678,0.014620431115276476,0.2492970946579194,0.7270852858481724
06037240300,0.02991944764096663,0.0013425393172228615,0.2585347142309168,0.7088607594936709
06037240401,0,0.006420267221933021,0.27277459656428943,0.7192434495922263
06037240402,5.324813631522897e-4,2.6624068157614486e-4,0.3402555910543131,0.641640042598509
06037240500,0.0018315018315018315,0.0018315018315018315,0.30570818070818073,0.6768925518925519
06037240600,0.015907568653717348,0.0028466175485599462,0.23576691225720026,0.7454789015405224
06037240700,0.006164486543376936,0.006164486543376936,0.2724402345511953,0.7024507592843181
06037240800,0.017207580047919842,0.0030494445654541493,0.3021128294489218,0.6562840339795252
06037240900,0.0033892834086507425,0.0033892834086507425,0.27453195610071013,0.7186894770819884
06037241001,0.004035874439461884,0.0013452914798206279,0.2538116591928251,0.726457399103139
06037241002,0.005308392315470172,0,0.3862487360970677,0.5937815975733064
06037241110,0.007903981264637002,0,0.2886416861826698,0.7034543325526932
06037241120,0.0043947263284059125,0,0.32261286456252497,0.6600079904115062
06037241201,0.0027884280237016382,0.004531195538515162,0.383757406761938,0.5921924015336354
06037241202,0.0046485682409817776,0.004462625511342506,0.36388992190405356,0.5961323912235031
06037241300,0.0340024580090127,8.193363375665711e-4,0.5018435067595248,0.44326095862351494
06037241400,0.004496908375491849,0.012647554806070826,0.3094435075885329,0.6441821247892074
06037242000,0.03603813066728668,0.00372006510113927,0.2934201348523599,0.6654266449662869
06037242100,0,0.010111953773925604,0.2625496569158541,0.7273383893102203
06037242200,7.900142202559646e-4,0.001738031284563122,0.2695528519513351,0.7279191025438458
06037242300,0.004896959804121608,0.01265047949398082,0.1885329524586819,0.7559681697612732
06037242600,7.792713812585232e-4,0,0.2856029612312488,0.695499707773232
06037242700,0.0012997562956945572,0.01397238017871649,0.20893582453290008,0.7733549959382616
06037243000,0.0035408675125405725,0.006491590439657716,0.1413396282089112,0.8211861906167011
06037243100,0.018710375753827124,0.012061233957012526,0.26751198391835473,0.6993969383021493
06037261101,0.8404512489927478,0.048079505774912705,0.013967230727907601,0.06365834004834811
06037261102,0.8074895977808599,0.06490984743411927,0.017475728155339806,0.0521497919556172
06037261200,0.837015918270373,0.10691375623663578,0.001900688999762414,0.04157757186980281
06037262100,0.7792251169004676,0.11389445557782231,0.017034068136272545,0.05778223112892451
06037262200,0.7324506094997898,0.08932324506094998,0.039512400168137875,0.08259773013871374
06037262301,0.7447741065407957,0.10519217801753203,0.018543492919757248,0.09844908968307485
06037262302,0.8251748251748252,0.07226107226107226,0.007659007659007659,0.06926406926406926
06037262303,0.8882146279144043,0.025231555413605878,0,0.03928457361865219
06037262400,0.8288680509042197,0.07736101808439384,0.0013395847287340924,0.0391828533154722
06037262501,0.8858001502629602,0.026546456298522415,0,0.05985474580515903
06037262601,0.7547332185886403,0.0814687320711417,0.012335054503729202,0.07114170969592656
06037262604,0.8305519897304237,0.07958921694480103,0.0025673940949935813,0.021662387676508344
06037262704,0.7846452328159645,0.07289356984478935,0.009146341463414634,0.09866962305986696
06037262706,0.8408012651555087,0.00922509225092251,0.002635740643120717,0.06958355297838692
06037262802,0.8633879781420765,0.024286581663630843,0.014571948998178506,0.06618093503339405
06037264000,0.8746778350515464,0.03125,0,0.05798969072164949
06037264102,0.8008784773060029,0.07759882869692533,0.012445095168374817,0.0636896046852123
06037264103,0.8038643820634342,0.11155668975574189,0.0036456434560699965,0.03864382063434196
06037264301,0.7736209200229052,0.12330597442259973,0.017369727047146403,0.06375262454666922
06037264302,0.7838765008576329,0.09125214408233276,0.013550600343053174,0.056775300171526585
06037265100,0.8844513377278015,0.025979061651803026,0.018224117875145406,0.03644823575029081
06037265201,0.6744704570791528,0.22816796729840208,0.014492753623188406,0.07246376811594203
06037265202,0.6243874315364658,0.22484865955606803,0.012972038051311616,0.10867685211876621
06037265301,0.24171905789621845,0.44280754433705544,0.03565731444121235,0.22379656563760908
06037265303,0.35471854304635764,0.3615480132450331,0.015728476821192054,0.2117135761589404
06037265304,0.42060757907923585,0.3106796116504854,0.009395552771688067,0.16379580331976198
06037265305,0.45831240582621796,0.3616273229532898,0.01833249623304872,0.12857860371672528
06037265410,0.7214611872146118,0.136986301369863,0.05218525766470972,0.06718851924331376
06037265420,0.781282316442606,0.12306101344364012,0.0641158221302999,0.011375387797311272
06037265510,0.49351535836177474,0.3943117178612059,0.0038680318543799774,0.07599544937428897
06037265520,0.6772178259058725,0.18554768846314035,0.05102040816326531,0.033527696793002916
06037265601,0.680617393885426,0.20747996438112198,0.01840308696942713,0.051944197091124966
06037265602,0.7155803415824329,0.16277448588358312,0.025792959219240155,0.05751132798884629
06037265700,0.7326770893649874,0.15441034549314805,0.011773788843852539,0.04651611657981085
06037267100,0.6510812390414962,0.14713617767387493,0.030391583869082407,0.09570426651081239
06037267200,0.6579077024141895,0.24979471177533258,0.007554606667761537,0.05025455739858762
06037267300,0.4971584929488529,0.22816249210692485,0.043990738791833295,0.1820669332772048
06037267402,0.5310965630114566,0.1998772504091653,0.04337152209492635,0.1869885433715221
06037267403,0.5099785078292908,0.28983727356463,0.031010132023334358,0.13693583051888242
06037267404,0.6147265505652306,0.12740604949587533,0.0384967919340055,0.1414604338527345
06037267501,0.35149156939040205,0.151606859778066,0.013978959504251333,0.4072632944228275
06037267502,0.5377412031782066,0.17451759364358682,0.0170261066969353,0.19863791146424517
06037267600,0.4606170598911071,0.21161524500907442,0.025408348457350273,0.2577132486388385
06037267700,0.37408468640560333,0.3132760267430755,0.024832855778414518,0.23463865011142948
06037267800,0.6997491938373342,0.19921175206019348,0.011107130060910068,0.05983518452167682
06037267901,0.6993288590604027,0.24161073825503357,0.007606263982102908,0.013422818791946308
06037267902,0.7490239821528165,0.13218070273284996,0.06469604015616286,0.03904071388733965
06037269000,0.681162068335465,0.10177233692673122,0.026493696327425542,0.16809793531883793
06037269100,0.8244047619047619,0.0642361111111111,0.024305555555555556,0.06870039682539683
06037269300,0.8381909547738694,0.0743718592964824,0.017336683417085427,0.04221105527638191
06037269500,0.8380177514792899,0.10872781065088757,0.016025641025641024,0.024161735700197237
06037269601,0.16550522648083624,0.03339140534262486,0.18699186991869918,0.6083042973286876
06037269602,0.3226902173913043,0.04721467391304348,0.18206521739130435,0.3155570652173913
06037269700,0.33634253288625227,0.16868712922362653,0.1140056744905855,0.3489811710085117
06037269800,0.48554553932235,0.22567609574137396,0.05470935654336338,0.18650917003419334
06037269903,0.38733153638814016,0.21159029649595687,0.07035040431266847,0.2606469002695418
06037269904,0.5471649484536083,0.1711340206185567,0.08943298969072165,0.14149484536082474
06037269905,0.34444444444444444,0.19444444444444445,0.11150793650793651,0.30793650793650795
06037269906,0.46799864544530984,0.18862174060277684,0.07145275990518117,0.20250592617676938
06037269907,0.3412980303519535,0.17210203422667097,0.15498869874071683,0.2489505973522764
06037270100,0.4280742459396752,0.24547563805104408,0.10185614849187935,0.12204176334106728
06037270200,0.1797979797979798,0.0531024531024531,0.05714285714285714,0.6366522366522367
06037270300,0.16375892149088025,0.07969865186360031,0.32355273592386996,0.36082474226804123
06037271100,0.4812703583061889,0.255700325732899,0.021172638436482084,0.19340390879478828
06037271200,0.3460441910192445,0.3075552387740556,0.05880256593014968,0.2451888809693514
06037271300,0.6336141715273277,0.15014041909699719,0.04795852235904083,0.12162454093756751
06037271400,0.6907188841201717,0.10300429184549356,0.01689914163090129,0.15262875536480686
06037271500,0.6326402016383113,0.13390044108380592,0.020793950850661626,0.17076244486452427
06037271600,0.4620399579390116,0.30094637223974763,0.06372239747634069,0.11230283911671925
06037271701,0.5359913404293704,0.1767995670214685,0.10120873173371821,0.16002164892657406
06037271702,0.3136973180076628,0.4365421455938697,0.04118773946360153,0.15229885057471265
06037271801,0.3595900439238653,0.2828696925329429,0.03806734992679356,0.29897510980966324
06037271802,0.4082808280828083,0.2091809180918092,0.07506750675067507,0.26858685868586857
06037271901,0.44636363636363635,0.13333333333333333,0.11696969696969697,0.26242424242424245
06037271902,0.5472019464720195,0.1070559610705596,0.043552311435523114,0.26204379562043795
06037272100,0.5943722943722943,0.07186147186147186,0.004329004329004329,0.26147186147186147
06037272201,0.411539931218953,0.08368360718379825,0.08215513947267863,0.3985479556744364
06037272202,0.40625850340136055,0.08952380952380952,0.03836734693877551,0.40272108843537413
06037272301,0.4662268300345586,0.13446434181589695,0.02419101476594408,0.29594721960414705
06037272302,0.29883215021754067,0.10373253950080147,0.060453400503778336,0.5140828944355392
06037273100,0.699724517906336,0.048799685163321525,0.0149547422274695,0.20070838252656434
06037273200,0.49092028316405045,0.01631271160357033,0.08064019698368728,0.37365343182517696
06037273300,0.5511762908646501,0.021081576535288724,0.11915673693858846,0.2673388328750382
06037273402,0.7884479092841956,0.028348688873139617,0.04287739192062367,0.12367115520907158
06037273502,0.7484407484407485,0.03568953568953569,0.039154539154539154,0.12785862785862787
06037273600,0.7753964852121732,0.030432918988426916,0.04029147021003,0.12730390055722246
06037273700,0.6705760607105898,0.032424974129010006,0.05036219385995171,0.2131769575715764
06037273800,0.6675208199871877,0.05573350416399744,0.07879564381806534,0.16655989750160155
06037273902,0.816704176044011,0.024756189047261814,0.023255813953488372,0.11577894473618405
06037274100,0.6610051186598418,0.07515123313168916,0.16542577943229408,0.06142391810144253
06037274202,0.8052007299270073,0.04447992700729927,0.01322992700729927,0.07664233576642336
06037275101,0.4138755980861244,0.2822966507177033,0.01036682615629984,0.2583732057416268
06037275102,0.2439150699119627,0.0647332988089073,0.041688244432936304,0.6154842050750906
06037275200,0.2749440159243593,0.1642199552127395,0.03483453595421747,0.4446379696441901
06037275302,0.6403417378620546,0.15211502396332569,0.051885809543654925,0.08939362367159825
06037275311,0.4036916766364724,0.22167150914373612,0.013672876431379252,0.31857802085113657
06037275400,0.5700757575757576,0.1634199134199134,0.03814935064935065,0.15232683982683984
06037275500,0.16290151782562654,0.09124602894458171,0.033180374161666075,0.6881397811507236
06037275602,0.4913505627344727,0.24927052938724467,0.1000416840350146,0.1259899958315965
06037275603,0.43501611170784105,0.26100966702470463,0.016827783745076978,0.27103472968134623
06037276000,0.5696991929567131,0.13939838591342626,0.02842993396918562,0.2144167278063096
06037276100,0.16175231676495366,0.17236731255265375,0.4362257792754844,0.15973041280539174
06037276400,0.7424571566497707,0.0794110547912141,0.02920588945208786,0.0832729905865315
06037276500,0.5413547562534234,0.1447872923133102,0.05733065546832208,0.1871462479459558
06037276601,0.5856231599607459,0.18081452404317958,0.05740922473012758,0.10034347399411188
06037276603,0.5781576448243115,0.13675213675213677,0.06856600189933523,0.15023741690408357
06037276604,0.4924396298803882,0.1762581809975175,0.1399232678853532,0.1372150756037012
06037277000,0.7036149022500923,0.13777203983769826,0.02084101807451125,0.10365178900774621
06037277100,0.5420181193377069,0.12027491408934708,0.04904717275851297,0.19400187441424555
06037277200,0.2345890410958904,0.06335616438356165,0.2555650684931507,0.4238013698630137
06037277400,0.03750794659885569,0.15003178639542275,0.43356643356643354,0.3108709472345836
06037278001,0.5303501945525292,0.11089494163424124,0.04124513618677043,0.2848249027237354
06037278102,0.7989095574085953,0.049069916613213596,0.01699807568954458,0.08627325208466965
06037291110,0.00480890913692736,0,0.5201214882308276,0.44064793723108076
06037291120,0.0025167785234899327,0.0041946308724832215,0.2751677852348993,0.7164429530201343
06037291130,0.046136427964902346,0.10670818001698273,0.17124257005377866,0.6603453155958109
06037291210,0.06681826132587021,0.18418751093230715,0.0995277243309428,0.6230540493265698
06037291220,0.05120721676837357,0.16927566993897586,0.06500397983550013,0.7113292650570443
06037291300,0.18946978123841304,0.4575454208379681,0.07230255839822025,0.2413793103448276
06037292000,0.09774899784150477,0.16975023126734506,0.1147086031452359,0.5405488744989208
06037293201,0.12025407824455031,0.2461382994081132,0.12155334199509167,0.49444203840046197
06037293202,0.04981926764104982,0.16863114882916863,0.08172245796008172,0.6628948609146629
06037293301,0.31788079470198677,0.4208609271523179,0.009933774834437087,0.21026490066225165
06037293302,0.1776061776061776,0.25745875745875746,0.11653211653211654,0.3922428922428922
06037293304,0.13322884012539185,0.13278101209135693,0.05956112852664577,0.6567398119122257
06037293306,0.32582938388625593,0.10900473933649289,0.09755134281200632,0.4411532385466035
06037293307,0.10073048827374087,0.1503267973856209,0.08227604767397155,0.6343713956170703
06037294110,0.13859076061595893,0.03033131124591694,0,0.8035464302379841
06037294120,0.06262626262626263,0.012525252525252526,0.05333333333333334,0.8383838383838383
06037294200,0.07325514324168429,0.04018457988848299,0,0.8830994039607768
06037294301,0.0799545282303903,0.07919666540356196,0.010231148162182645,0.8234179613489958
06037294302,0.0677927927927928,0.01891891891891892,0.013063063063063063,0.8900900900900901
06037294410,0.10677496038034866,0.1547147385103011,0.2432646592709984,0.39025356576862125
06037294421,0.06992305118768818,0.12947474071595852,0.05654064904650385,0.719638675142188
06037294510,0.06375767845795383,0.0021181952976064393,0,0.9324295700063546
06037294520,0.03621314019658562,0.007242628039317123,5.173305742369374e-4,0.9560269011898603
06037294610,0.01589464123524069,0.041326067211625794,0.018165304268846504,0.9227974568574023
06037294620,0.026211453744493393,0.0013215859030837004,0.01828193832599119,0.95
06037294701,0.03254804711717297,0.005579665220086794,0.045567265964042154,0.9001859888406696
06037294810,0.027066569129480616,0.018775908315045112,0.019263594245306024,0.9348939283101683
06037294820,0.009251916468411314,0.014803066349458101,0.010044937879989427,0.9614062913031985
06037294830,0.004845702626880897,0.02320836521295588,0.014027033919918388,0.954858454475899
06037294900,0.03628601921024546,0.012540021344717182,0.010138740661686232,0.9116862326574173
06037295103,0.5982179019846091,0.09376265694613203,0.03240178209801539,0.233697853381936
06037296210,0.044606137298323315,0.007276178424549193,0.0933248971844353,0.8380259411578614
06037296220,0.07933333333333334,0.07088888888888889,0.18533333333333332,0.6393333333333333
06037296300,0.38714827379764516,0.19058072241069646,0.0626621432847735,0.33107164238674913
06037296401,0.5888417222559127,0.08520315342631898,0.03244390539721043,0.20466949666464523
06037296402,0.36140791954745444,0.0917661847894406,0.051539912005028284,0.47705845380263984
06037296500,0.054114713216957606,0.053117206982543644,0.08628428927680798,0.7713216957605985
06037296600,0.186,0.0086,0.06,0.7002
06037296901,0.1714922048997773,0.0334075723830735,0.048007918831972286,0.6453848057411532
06037296902,0.24878167641325535,0.033625730994152045,0.020955165692007796,0.6481481481481481
06037297000,0.5102079755771799,0.06277427971761114,0.027857279145201298,0.34917000572409845
06037297110,0.1597250303275374,0.0729882733522038,0.15244642135058634,0.5731904569348969
06037297120,0.20110361741263028,0.022072348252605765,0.0134886572654813,0.7513795217657878
06037297201,0.20844455229313275,0.0718272264013589,0.04828925018199466,0.6607619509827711
06037297202,0.4692993017096075,0.1004093426438719,0.022875030098723815,0.3826149771249699
06037297300,0.5148033583738401,0.03623508616880247,0.03844454264250994,0.3194874060980999
06037297400,0.6368549040799784,0.05133747635774115,0.023236962982977574,0.2658740880843015
06037297500,0.5279573982502853,0.029478889311525296,0.029478889311525296,0.36477748193229365
06037297601,0.5262379896526238,0.016999260901699925,0.08056171470805618,0.24279379157427938
06037297602,0.4394762845849802,0.09634387351778656,0.057806324110671936,0.37623517786561267
06037300100,0.6606860158311345,0.21618293755496923,0.00474934036939314,0.09991204925241864
06037300200,0.4704607046070461,0.3889792231255646,0,0.11309846431797652
06037300301,0.6567876000681315,0.2057571112246636,8.51643672287515e-4,0.09436211888945666
06037300400,0.48830409356725146,0.23148148148148148,0.002761533463287849,0.2244964262508122
06037300501,0.5315511345974511,0.25023313646254275,0,0.1470313957102891
06037300502,0.42339647723496177,0.21651711532070456,0.006480558325024925,0.3218677301429046
06037300600,0.51724503873501,0.3326965934415791,0.013265414411546217,0.10559269871590789
06037300701,0.7360957932881677,0.11202142744603749,0.00582952576020167,0.13817551599180716
06037300702,0.8208208208208209,0.07507507507507508,0,0.05645645645645646
06037300800,0.6351920693928129,0.17360594795539033,0.001734820322180917,0.12565055762081784
06037300901,0.6343180774529312,0.24001224552273076,0,0.06505433950711771
06037300902,0.6128722382324687,0.20124879923150815,0,0.15417867435158503
06037301000,0.5710261569416499,0.16559356136820927,0.0193158953722334,0.1750503018108652
06037301100,0.7324375638965971,0.10690813494961297,0.007156418869577917,0.10924492478457719
06037301203,0.635665914221219,0.1417607223476298,0.023024830699774266,0.17358916478555306
06037301204,0.6245661396066332,0.13806401851137678,0.04319321249517933,0.15117624373312766
06037301205,0.7082395317424584,0.15623592976136874,0.005402971634398919,0.09905447996398019
06037301206,0.7109826589595376,0.17378333022561998,0.007644974827521909,0.07626328547454783
06037301300,0.7942973523421588,0.06109979633401222,0.003564154786150713,0.09114052953156823
06037301400,0.8730443703513722,0.0854065144908951,0.0020518081559374197,0.015388561169530648
06037301501,0.8336798336798337,0.07588357588357589,0.002598752598752599,0.07120582120582121
06037301502,0.7329997056226082,0.10656461583750368,0,0.136443921106859
06037301601,0.6084273890142965,0.08096313017306245,0.05282167042889391,0.23205417607223477
06037301602,0.3944099378881988,0.09603440038222646,0.023172479694218824,0.4608217869087434
06037301701,0.474803664921466,0.11289267015706807,0.03599476439790576,0.3475130890052356
06037301702,0.6720496894409937,0.11535048802129548,0.01987577639751553,0.17533274179236913
06037301801,0.4815663403457613,0.252447406790252,0.011247656738179545,0.2151635076025828
06037301802,0.5988545816733067,0.22111553784860558,0.012948207171314742,0.13769920318725098
06037301900,0.6486122997921506,0.15882137180584424,0.023597016750213962,0.15429759139259078
06037302002,0.6577540106951871,0.1341991341991342,0.008403361344537815,0.15889992360580596
06037302003,0.7039179595056534,0.1535629765974231,0.0076255587693925845,0.10649487246910334
06037302004,0.5891190530389255,0.20305030730707946,0.021170043250625995,0.15866150694286366
06037302102,0.6655683690280065,0.13196046128500824,0.025041186161449753,0.17051070840197693
06037302103,0.6025511916750588,0.15844243034575362,0.0068815038603558245,0.220879489761665
06037302104,0.49002163981726377,0.2842029333974513,0.023563356576100022,0.17071411396970426
06037302201,0.7034592025349882,0.10060734090308952,0.04224980195405334,0.12437285450224451
06037302202,0.596045197740113,0.08870056497175141,0,0.3107344632768362
06037302301,0.5582129963898917,0.20961191335740073,0.007671480144404332,0.17328519855595667
06037302302,0.36629172714078373,0.16400580551523947,0.008708272859216255,0.4528301886792453
06037302401,0.5265818906082427,0.1291558143097901,0.035851080128696186,0.29952504979316685
06037302503,0.6654335260115607,0.12739884393063583,0,0.1914450867052023
06037302504,0.4800475059382423,0.12304038004750593,0.01140142517814727,0.35463182897862233
06037302505,0.4469749252357948,0.09845870715435932,0.06947319990798252,0.3669197147458017
06037302506,0.4977921695613777,0.10833088018840153,0.046217250515160437,0.29584927877539
06037310100,0.6759645899448806,0.10422582261566728,0.03908468348087523,0.1433105060965425
06037310201,0.7358904109589041,0.06136986301369863,0.027579908675799087,0.10027397260273972
06037310202,0.6450972608177848,0.11314013497419612,0.03870583564906709,0.13556967050416832
06037310300,0.6776611694152923,0.1686656671664168,0,0.10982008995502249
06037310400,0.6977902272019919,0.11360099595393713,0.0028011204481792717,0.12169312169312169
06037310501,0.27640449438202247,0.20823970037453182,0.05742821473158552,0.44019975031210984
06037310601,0.390057361376673,0.22562141491395793,0.025591998823356377,0.3197529048389469
06037310602,0.5415778251599147,0.1673773987206823,0.010660980810234541,0.24058280028429282
06037310701,0.722562219502244,0.05671154630762954,0.016319869441044473,0.17951856385148918
06037310702,0.6804915514592934,0.09565703114090211,0.02499650886747661,0.18014243820695433
06037310703,0.6536814195390577,0.06465429328982256,0.0518050173363247,0.17315929023047114
06037310800,0.5373277182235835,0.09973200612557427,0.01167687595712098,0.31393568147013784
06037310900,0.5010154663333855,0.14841431026402124,0.010310888923605687,0.31213872832369943
06037311000,0.47724317295188556,0.09154746423927178,0.020286085825747726,0.376332899869961
06037311100,0.4653051181102362,0.15969488188976377,0.010826771653543307,0.30585629921259844
06037311200,0.58,0.048125,0.009375,0.3059375
06037311300,0.5447893010345698,0.10926066111531668,0.03204642947262175,0.2924552106989654
06037311400,0.7055241409308395,0.07959982601130927,0.02827316224445411,0.15050021748586342
06037311500,0.5610700457585357,0.08535726856740584,0.024463217177050335,0.2863428370292151
06037311600,0.5991622129134768,0.12956810631229235,0.03741152679474216,0.1320236891521017
06037311700,0.6769911504424779,0.046460176991150445,0.02195371000680735,0.18839346494213752
06037311801,0.3950877192982456,0.09719298245614034,0.028771929824561403,0.4343859649122807
06037311802,0.2742099898063201,0.13685015290519878,0.035168195718654434,0.5186034658511722
06037320000,NaN,NaN,NaN,NaN
06037320100,0.06277256508523854,0.003964583058015066,0.03938152504294965,0.8909739659045857
06037320201,0.018581463856786766,0.02424654430092907,0,0.952186721051439
06037320202,0.06642386403052376,0.018383628165105793,0.005202913631633715,0.9068678459937565
06037320300,0.01945866861741039,0.0036576444769568397,0.005413313825896123,0.9578639356254572
06037400204,0.6458923512747875,0.08031994667555407,0.028328611898016998,0.2231294784202633
06037400205,0.46875,0.301747311827957,0.053763440860215055,0.15658602150537634
06037400206,0.54550582925912,0.1698006769462204,0.02989845806694246,0.23016171493042498
06037400207,0.6401673640167364,0.07487337590839022,0.03765690376569038,0.23497027086544814
06037400302,0.41114649681528664,0.11847133757961784,0.018152866242038216,0.3885350318471338
06037400304,0.4840432634530645,0.21164374415809856,0.024836426759246896,0.24569368406996928
06037400402,0.563719862227325,0.0991963260619977,0.014925373134328358,0.2884041331802526
06037400403,0.5233173076923077,0.10625,0.014182692307692308,0.32764423076923077
06037400404,0.6855952641964481,0.09932032449024336,0.0048235036176277135,0.15742161806621355
06037400501,0.6337316176470589,0.07766544117647059,0.012867647058823529,0.22334558823529413
06037400602,0.20751129070596624,0.08866175421915855,0.018302828618968387,0.666270501545044
06037400603,0.2326354920759147,0.15104676188612795,0.049892388964977497,0.5466640579143025
06037400604,0.2949236997819994,0.16287760822173777,0.02865151043288695,0.4992214263469324
06037400800,0.518393172454385,0.1790759270158917,0.04649793996468511,0.1984991171277222
06037400900,0.4549445471349353,0.13123844731977818,0.027495378927911276,0.36182994454713496
06037401001,0.7327848872638635,0.08074344911639245,0.002742230347349177,0.15752589884216942
06037401002,0.5989010989010989,0.10858189429618001,0.015175300889586603,0.22475143903715333
06037401101,0.4493999641769658,0.07325810496149024,0.016836826079168907,0.4015762135052839
06037401102,0.5109580463368817,0.18785222291797118,0.028490920475892297,0.2332498434564809
06037401201,0.45108043217286914,0.15306122448979592,0.009303721488595438,0.34183673469387754
06037401202,0.4316141156817707,0.10002088118605136,0.0029233660471914805,0.4067655042806431
06037401203,0.4305869074492099,0.11832204665161776,0.04928517682468021,0.3636192626034612
06037401303,0.47921967769296014,0.21289228159457166,0.008057675996607293,0.2544529262086514
06037401304,0.4440439409543426,0.23807071747339512,6.865774116031583e-4,0.3022657054582904
06037401311,0.41399511798209926,0.0790886899918633,0.05451586655817738,0.4187144019528072
06037401312,0.481604732852653,0.08966537252726936,0.025143279718986875,0.3771491957848031
06037401500,0.3942847969176433,0.06630277733183497,0.07015572323005298,0.4448547118317547
06037401601,0.4830350484712901,0.11353467561521252,0.01435495898583147,0.377889634601044
06037401602,0.4034163473818646,0.016922094508301407,0.040229885057471264,0.48802681992337166
06037401603,0.5771762984637894,0.05157278712509144,0.04462326261887344,0.3145574250182882
06037401701,0.5278930382664823,0.08529276164130936,0.03204241585984324,0.32088520055325037
06037401703,0.29261495587552255,0.12703204830469114,0.10195076637250348,0.45843009753831865
06037401704,0.20112540192926046,0.09565916398713827,0.08504823151125401,0.6004823151125402
06037401800,0.5360497743076735,0.09625472733927047,0.027205075027449066,0.26826887885811884
06037401901,0.4422360248447205,0.24347826086956523,0.05490683229813664,0.19478260869565217
06037401902,0.5727226975339708,0.07750377453447409,0.08354302969300453,0.22009729911088743
06037402001,0.320236981602744,0.07140629872154662,0.1512316806984721,0.41814780168381666
06037402002,0.4567754227196952,0.09621338413908073,0.030959752321981424,0.3865206001428912
06037402101,0.030203924586379376,0.08253174297806849,0.11350519430550211,0.7604848018468642
06037402102,0.13976254946886066,0.09935430118725265,0.10789418871068528,0.6029993751301812
06037402200,0.14164267105443576,0.10133004250651309,0.09653092006033183,0.6318387494858083
06037402301,0.09246869102762052,0.15131240349974268,0.030365414307771486,0.7066392177045805
06037402303,0.1547433903576983,0.013219284603421462,0.023846552617936754,0.7944530844997408
06037402304,0.04428212736818078,0.017804154302670624,0.03880392604428213,0.8927185574069847
06037402402,0.1566933991363356,0.10595311536088833,0.05120296113510179,0.6570018507094386
06037402403,0.21874392377989502,0.14213494069609178,0.040443321018860584,0.5656231771339685
06037402404,0.3037648272305312,0.24961320268179474,0.05673027333677153,0.29345023207839094
06037402405,0.006036217303822937,0.029175050301810865,0.13246143527833668,0.8205902079141516
06037402406,0.08586551656537934,0.03646343854146246,0.023132719074691235,0.8445402862183885
06037402501,0.03682581065667264,0.03356688935962197,0.0221606648199446,0.8983216555320189
06037402502,0.06136560069144339,0.09997118985883031,0.04379141457793143,0.7878133102852204
06037402600,0.21678802033246325,0.07143838439346065,0.032696799010853136,0.6554471768100014
06037402702,0.042375455650060755,0.005012150668286756,0.10647023086269745,0.8423450789793439
06037402703,0.10838574423480084,0.06687631027253668,0.09371069182389936,0.7104821802935011
06037402705,0.16770768269831354,0.05371642723297939,0.02873204247345409,0.7389131792629606
06037402706,0.05934013766911939,0.1153572276287681,0.11037265606456206,0.7135058153334916
06037402801,0.029364115026326448,0.030376670716889428,0.005265289590927501,0.9106925880923451
06037402803,0.021938441388343156,0.0550098231827112,0.020956123117223315,0.9004584151931893
06037402804,0.03901734104046243,0.11247591522157996,0.021917148362235066,0.8152697495183044
06037402902,0.06370070778564206,0.10949010544561606,0.04838942654918388,0.7659973999711108
06037402903,0.046235138705416116,0.09467195068251871,0.02399823866138265,0.801629238221048
06037402904,0.06416530723219141,0.061174551386623165,0.001087547580206634,0.8594344752582925
06037403000,0.026823593814150816,0.05036266593677296,0.05501573833310524,0.8541124948679348
06037403200,0.43390357698289267,0.19906687402799378,0.2161741835147745,0.15085536547433903
